Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
John Lucas,PG,32,HOU,65,65,2120,365,818,0.446,45,146,0.308,320,672,0.47600000000000003,0.474,231,298,0.775,33,110,143,571,77,5,149,124,1006
Maurice Lucas,PF,33,LAL,77,8,1750,302,653,0.462,1,2,0.5,301,651,0.462,0.46299999999999997,180,230,0.7829999999999999,164,402,566,84,45,24,121,253,785
Kyle Macy,PG,28,CHI,82,79,2426,286,592,0.483,58,141,0.41100000000000003,228,451,0.506,0.532,73,90,0.8109999999999999,41,137,178,446,81,11,117,201,703
Rick Mahorn,PF,27,DET,80,12,1442,157,345,0.455,0,1,0.0,157,344,0.456,0.455,81,119,0.6809999999999999,121,291,412,64,40,61,109,261,395
Jeff Malone,SG,24,WSB,80,80,2992,735,1522,0.483,3,17,0.17600000000000002,732,1505,0.486,0.484,322,371,0.868,66,222,288,191,70,12,168,180,1795
Karl Malone*,PF,22,UTA,81,76,2475,504,1016,0.496,0,2,0.0,504,1014,0.49700000000000005,0.496,195,405,0.48100000000000004,174,544,718,236,105,44,279,295,1203
Moses Malone*,C,30,PHI,74,74,2706,571,1246,0.45799999999999996,0,1,0.0,571,1245,0.45899999999999996,0.45799999999999996,617,784,0.787,339,533,872,90,67,71,261,194,1759
Pace Mannion,SF,25,UTA,57,0,673,97,214,0.45299999999999996,8,42,0.19,89,172,0.517,0.47200000000000003,53,82,0.6459999999999999,26,56,82,55,32,5,41,68,255
Bill Martin,SF,23,IND,66,0,691,143,298,0.48,0,8,0.0,143,290,0.493,0.48,46,54,0.852,42,60,102,52,21,7,58,108,332
Brian Martin,SF-PF,23,TOT,8,0,21,3,7,0.429,0,0,0.0,3,7,0.429,0.429,0,2,0.0,1,3,4,0,0,1,2,7,6
Wes Matthews,PG,26,SAS,75,46,1853,320,603,0.531,4,25,0.16,316,578,0.547,0.534,173,211,0.82,30,101,131,476,87,32,232,168,817
Cedric Maxwell,SF,30,LAC,76,72,2458,314,661,0.475,0,3,0.0,314,658,0.47700000000000004,0.475,447,562,0.795,241,383,624,215,61,29,206,252,1075
Bob McAdoo*,C,34,PHI,29,0,609,116,251,0.462,0,0,0.0,116,251,0.462,0.462,62,81,0.765,25,78,103,35,10,18,49,64,294
Dwayne McClain,SF,22,IND,45,4,461,69,180,0.38299999999999995,1,9,0.111,68,171,0.39799999999999996,0.386,18,35,0.514,14,16,30,67,38,4,40,61,157
Tim McCormick,C,23,SEA,77,42,1705,253,444,0.57,1,2,0.5,252,442,0.57,0.5710000000000001,174,244,0.713,140,263,403,83,19,28,110,219,681
Rodney McCray,SF,24,HOU,82,82,2610,338,629,0.537,0,3,0.0,338,626,0.54,0.537,171,222,0.77,159,361,520,292,50,58,130,197,847
Xavier McDaniel,SF,22,SEA,82,80,2706,576,1176,0.49,2,10,0.2,574,1166,0.49200000000000005,0.491,250,364,0.687,307,348,655,193,101,37,248,305,1404
Ben McDonald,SF,23,CLE,21,0,266,28,58,0.483,0,1,0.0,28,57,0.491,0.483,5,8,0.625,15,23,38,9,7,1,10,30,61
Hank McDowell,PF,26,HOU,22,0,204,24,42,0.5710000000000001,0,1,0.0,24,41,0.585,0.5710000000000001,17,25,0.68,12,37,49,6,1,3,10,25,65
Mike McGee,SF,26,LAL,71,19,1213,252,544,0.46299999999999997,41,114,0.36,211,430,0.491,0.501,42,64,0.6559999999999999,51,89,140,83,53,7,70,131,587
Kevin McHale*,PF,28,BOS,68,62,2397,561,978,0.574,0,0,0.0,561,978,0.574,0.574,326,420,0.7759999999999999,171,380,551,181,29,134,149,192,1448
Kevin McKenna,SG,27,WSB,30,1,430,61,166,0.36700000000000005,27,75,0.36,34,91,0.374,0.449,25,30,0.833,9,27,36,23,29,2,18,54,174
Billy McKinney,PG,30,CHI,9,0,83,10,23,0.435,0,0,0.0,10,23,0.435,0.435,2,2,1.0,1,4,5,13,3,0,2,9,22
Tom McMillen,C,33,WSB,56,1,863,131,285,0.46,0,3,0.0,131,282,0.465,0.46,64,79,0.81,44,69,113,35,9,10,34,85,326
Chris McNealy,PF,24,NYK,30,6,627,70,144,0.486,0,0,0.0,70,144,0.486,0.486,31,47,0.66,62,141,203,41,38,12,35,88,171
Dirk Minniefield,PG,25,CLE,76,2,1131,167,347,0.48100000000000004,10,37,0.27,157,310,0.506,0.496,73,93,0.785,43,88,131,269,65,1,108,165,417
Mike Mitchell,SF,30,SAS,82,82,2970,802,1697,0.473,0,12,0.0,802,1685,0.47600000000000003,0.473,317,392,0.809,134,275,409,188,56,25,184,175,1921
Paul Mokeski,C,29,MIL,45,0,521,59,139,0.424,0,0,0.0,59,139,0.424,0.424,25,34,0.735,36,103,139,30,6,6,25,92,143
Sidney Moncrief*,PG,28,MIL,73,72,2567,470,962,0.489,33,103,0.32,437,859,0.509,0.506,498,580,0.8590000000000001,115,219,334,357,103,18,174,178,1471
Johnny Moore,PG,27,SAS,28,23,856,150,303,0.495,4,22,0.182,146,281,0.52,0.502,59,86,0.6859999999999999,25,61,86,252,70,6,81,78,363
Perry Moss,PG,27,TOT,72,0,1012,116,292,0.397,7,32,0.21899999999999997,109,260,0.419,0.409,65,89,0.73,34,81,115,108,56,15,79,132,304
Chris Mullin*,SG,22,GSW,55,30,1391,287,620,0.46299999999999997,5,27,0.185,282,593,0.47600000000000003,0.467,189,211,0.8959999999999999,42,73,115,105,70,23,75,130,768
Jay Murphy,SF,23,LAC,14,0,100,16,45,0.35600000000000004,0,2,0.0,16,43,0.37200000000000005,0.35600000000000004,9,14,0.643,7,8,15,3,4,3,5,12,41
Larry Nance,PF,26,PHO,73,69,2484,582,1001,0.581,0,8,0.0,582,993,0.586,0.581,310,444,0.698,169,449,618,240,70,130,210,247,1474
Calvin Natt,PF,29,DEN,69,62,2007,469,930,0.504,2,6,0.33299999999999996,467,924,0.505,0.505,278,347,0.8009999999999999,125,311,436,164,58,13,130,143,1218
Chuck Nevitt,C,26,TOT,29,0,126,15,43,0.349,0,0,0.0,15,43,0.349,0.349,19,26,0.731,13,19,32,7,4,19,12,35,49
Kurt Nimphius,PF,27,TOT,80,66,2226,351,694,0.506,0,3,0.0,351,691,0.508,0.506,194,262,0.74,152,301,453,62,33,105,120,267,896
Norm Nixon,PG,30,LAC,67,62,2138,403,921,0.43799999999999994,42,121,0.34700000000000003,361,800,0.451,0.46,131,162,0.809,45,135,180,576,84,3,190,143,979
Mike O'Koren,SF,27,NJN,67,11,1031,160,336,0.47600000000000003,7,27,0.259,153,309,0.495,0.48700000000000004,23,39,0.59,33,102,135,118,29,9,54,134,350
Charles Oakley,PF,22,CHI,77,30,1772,281,541,0.519,0,3,0.0,281,538,0.522,0.519,178,269,0.662,255,409,664,133,68,30,175,250,740
Hakeem Olajuwon*,C,23,HOU,68,68,2467,625,1188,0.526,0,0,0.0,625,1188,0.526,0.526,347,538,0.645,333,448,781,137,134,231,195,271,1597
Mark Olberding,PF,29,SAC,81,64,2157,225,403,0.5579999999999999,0,2,0.0,225,401,0.561,0.5579999999999999,162,210,0.7709999999999999,113,310,423,266,43,23,148,276,612
Jawann Oldham,C,28,CHI,52,47,1276,167,323,0.517,0,1,0.0,167,322,0.519,0.517,53,91,0.5820000000000001,112,194,306,37,28,134,86,206,387
Louis Orr,SF,27,NYK,74,64,2237,330,741,0.445,0,4,0.0,330,737,0.44799999999999995,0.445,218,278,0.784,123,189,312,179,61,26,118,177,878
Robert Parish*,C,32,BOS,81,80,2567,530,966,0.5489999999999999,0,0,0.0,530,966,0.5489999999999999,0.5489999999999999,245,335,0.731,246,524,770,145,65,116,187,215,1305
Jim Paxson,SG,28,POR,75,31,1931,372,792,0.47,20,62,0.32299999999999995,352,730,0.48200000000000004,0.48200000000000004,217,244,0.889,42,106,148,278,94,5,112,156,981
John Paxson,PG,25,CHI,75,3,1570,153,328,0.466,15,50,0.3,138,278,0.496,0.489,74,92,0.804,18,76,94,274,55,2,63,172,395
Sam Perkins,PF,24,DAL,80,79,2626,458,910,0.503,11,33,0.33299999999999996,447,877,0.51,0.509,307,377,0.8140000000000001,195,490,685,153,75,94,145,212,1234
Jim Petersen,PF,23,HOU,82,20,1664,196,411,0.47700000000000004,0,3,0.0,196,408,0.48,0.47700000000000004,113,160,0.706,149,247,396,85,38,54,84,231,505
Michael Phelps,SG,24,SEA,70,18,880,117,286,0.409,1,12,0.083,116,274,0.423,0.41100000000000003,44,74,0.595,29,60,89,71,45,1,62,86,279
Ricky Pierce,SG,26,MIL,81,8,2147,429,798,0.5379999999999999,3,23,0.13,426,775,0.55,0.539,266,310,0.858,94,137,231,177,83,6,107,252,1127
Ed Pinckney,SF,22,PHO,80,24,1602,255,457,0.5579999999999999,0,2,0.0,255,455,0.56,0.5579999999999999,171,254,0.6729999999999999,95,213,308,90,71,37,148,190,681
Charles Pittman,PF,27,PHO,69,17,1132,127,218,0.583,0,0,0.0,127,218,0.583,0.583,99,141,0.7020000000000001,99,147,246,58,37,23,107,140,353
David Pope,SF,23,SEA,11,0,74,9,20,0.45,1,1,1.0,8,19,0.42100000000000004,0.475,2,4,0.5,6,5,11,4,2,1,2,11,21
Ben Poquette,PF,30,CLE,81,3,1496,166,348,0.47700000000000004,2,10,0.2,164,338,0.485,0.48,72,100,0.72,121,252,373,78,33,32,68,187,406
Terry Porter,PG,22,POR,79,3,1214,212,447,0.474,13,42,0.31,199,405,0.491,0.489,125,155,0.8059999999999999,35,82,117,198,81,1,106,136,562
Paul Pressey,SF,27,MIL,80,80,2704,411,843,0.488,8,44,0.182,403,799,0.504,0.49200000000000005,316,392,0.8059999999999999,127,272,399,623,168,71,240,247,1146
Kurt Rambis,PF,27,LAL,74,74,1573,160,269,0.595,0,0,0.0,160,269,0.595,0.595,88,122,0.721,156,361,517,69,66,33,97,198,408
Kelvin Ransey,PG,27,NJN,79,15,1504,231,505,0.457,3,24,0.125,228,481,0.474,0.46,121,148,0.818,34,82,116,252,51,4,114,128,586
Blair Rasmussen,C,23,DEN,48,1,330,61,150,0.40700000000000003,0,0,0.0,61,150,0.40700000000000003,0.40700000000000003,31,39,0.795,37,60,97,16,3,10,40,63,153
Robert Reid,SF,30,HOU,82,5,2157,409,881,0.46399999999999997,6,33,0.182,403,848,0.475,0.46799999999999997,162,214,0.757,67,234,301,222,91,16,96,231,986
Jerry Reynolds,SF,23,MIL,55,8,508,72,162,0.444,1,2,0.5,71,160,0.444,0.44799999999999995,58,104,0.5579999999999999,37,43,80,86,43,19,52,57,203
Clint Richardson,SG,29,IND,82,61,2224,335,736,0.455,1,9,0.111,334,727,0.45899999999999996,0.456,123,147,0.8370000000000001,69,182,251,372,58,8,136,153,794
Micheal Ray Richardson,PG,30,NJN,47,39,1604,296,661,0.44799999999999995,4,27,0.14800000000000002,292,634,0.461,0.451,141,179,0.7879999999999999,77,173,250,340,125,11,150,163,737
Doc Rivers,PG,24,ATL,53,50,1571,220,464,0.474,0,16,0.0,220,448,0.491,0.474,172,283,0.608,49,113,162,443,120,13,141,185,612
Fred Roberts,PF,25,UTA,58,0,469,74,167,0.44299999999999995,1,2,0.5,73,165,0.442,0.446,67,87,0.77,31,49,80,27,8,6,53,72,216
Alvin Robertson,SG,23,SAS,82,82,2878,562,1093,0.514,8,29,0.276,554,1064,0.521,0.518,260,327,0.795,184,332,516,448,301,40,256,296,1392
Rick Robey,C,30,PHO,46,1,629,72,191,0.377,0,3,0.0,72,188,0.38299999999999995,0.377,33,48,0.688,40,108,148,58,19,5,66,92,177
Cliff Robinson,SF,25,WSB,78,78,2563,595,1255,0.474,1,4,0.25,594,1251,0.475,0.475,269,353,0.762,180,500,680,186,98,44,206,217,1460
Tree Rollins,C,30,ATL,74,61,1781,173,347,0.499,0,1,0.0,173,346,0.5,0.499,69,90,0.767,131,327,458,41,38,167,91,239,415
Dan Roundfield,PF,32,WSB,79,21,2321,322,660,0.488,0,6,0.0,322,654,0.49200000000000005,0.488,273,362,0.754,210,432,642,167,36,51,187,194,917
Derrick Rowland,SG,26,MIL,2,0,9,1,3,0.33299999999999996,0,0,0.0,1,3,0.33299999999999996,0.33299999999999996,1,2,0.5,0,1,1,1,0,0,0,1,3
Jeff Ruland,PF,27,WSB,30,24,1114,212,383,0.5539999999999999,0,4,0.0,212,379,0.5589999999999999,0.5539999999999999,145,200,0.725,107,213,320,159,23,25,121,100,569
Walker Russell,PG,25,DET,1,0,2,0,1,0.0,0,0,0.0,0,1,0.0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0
Ralph Sampson*,PF,25,HOU,79,76,2864,624,1280,0.488,2,15,0.133,622,1265,0.49200000000000005,0.488,241,376,0.6409999999999999,258,621,879,283,99,129,285,308,1491
Mike Sanders,SF,25,PHO,82,5,1644,347,676,0.513,3,15,0.2,344,661,0.52,0.516,208,257,0.809,104,169,273,150,76,31,143,236,905
Danny Schayes,C,26,DEN,80,13,1654,221,440,0.502,0,1,0.0,221,439,0.503,0.502,216,278,0.777,154,285,439,79,42,63,105,298,658
Detlef Schrempf,SF,23,DAL,64,12,969,142,315,0.451,3,7,0.429,139,308,0.451,0.456,110,152,0.7240000000000001,70,128,198,88,23,10,84,166,397
Byron Scott,SG,24,LAL,76,62,2190,507,989,0.513,22,61,0.361,485,928,0.523,0.524,138,176,0.784,55,134,189,164,85,15,110,167,1174
Carey Scurry,SF,23,UTA,78,0,1168,142,301,0.47200000000000003,1,11,0.091,141,290,0.486,0.473,78,126,0.619,97,145,242,85,78,66,96,171,363
Lonnie Shelton,PF,30,CLE,44,1,682,92,188,0.489,0,2,0.0,92,186,0.495,0.489,14,16,0.875,38,105,143,61,21,4,48,128,198
Purvis Short,SF,28,GSW,64,63,2427,633,1313,0.48200000000000004,15,49,0.306,618,1264,0.489,0.488,351,406,0.865,126,203,329,237,92,22,184,229,1632
Jerry Sichting,PG,29,BOS,82,7,1596,235,412,0.57,6,16,0.375,229,396,0.578,0.578,61,66,0.924,27,77,104,188,50,0,73,118,537
Jack Sikma*,C,30,SEA,80,78,2790,508,1100,0.462,0,13,0.0,508,1087,0.467,0.462,355,411,0.8640000000000001,146,602,748,301,92,73,214,293,1371
Derek Smith,SG,24,LAC,11,9,339,100,181,0.552,1,2,0.5,99,179,0.5529999999999999,0.555,58,84,0.69,20,21,41,31,9,13,33,35,259
Larry Smith,PF,28,GSW,77,74,2441,314,586,0.536,0,1,0.0,314,585,0.537,0.536,112,227,0.493,384,472,856,95,62,50,135,286,740
Mike Smrek,C,23,CHI,38,5,408,46,122,0.377,0,2,0.0,46,120,0.38299999999999995,0.377,16,29,0.552,46,64,110,19,6,23,29,95,108
Ricky Sobers,SG,33,SEA,78,0,1279,240,541,0.444,13,43,0.302,227,498,0.456,0.456,110,125,0.88,29,70,99,180,44,2,85,139,603
Rory Sparrow,PG,27,NYK,74,74,2344,345,723,0.47700000000000004,5,20,0.25,340,703,0.484,0.48100000000000004,101,127,0.795,50,120,170,472,85,14,154,182,796
Larry Spriggs,SF,26,LAL,43,7,471,88,192,0.45799999999999996,0,1,0.0,88,191,0.461,0.45799999999999996,38,49,0.7759999999999999,28,53,81,49,18,9,54,78,214
Terence Stansbury,SG,24,IND,74,17,1331,191,441,0.433,9,53,0.17,182,388,0.469,0.44299999999999995,107,132,0.8109999999999999,29,110,139,206,59,8,139,200,498
Steve Stipanovich,C,25,IND,79,65,2397,416,885,0.47,2,10,0.2,414,875,0.473,0.47100000000000003,242,315,0.768,173,450,623,206,75,69,146,261,1076
Alex Stivrins,SF,23,SEA,3,0,14,1,4,0.25,0,0,0.0,1,4,0.25,0.25,1,4,0.25,3,0,3,1,0,0,3,2,3
John Stockton*,PG,23,UTA,82,38,1935,228,466,0.489,2,15,0.133,226,451,0.501,0.491,172,205,0.8390000000000001,33,146,179,610,157,10,168,227,630
Greg Stokes,PF,22,PHI,31,13,350,56,119,0.47100000000000003,0,1,0.0,56,118,0.475,0.47100000000000003,14,21,0.667,27,30,57,17,14,11,19,56,126
Jon Sundvold,PG,24,SAS,70,4,1150,220,476,0.462,21,60,0.35,199,416,0.478,0.484,39,48,0.813,22,58,80,261,34,0,85,110,500
Terry Teagle,SG,25,GSW,82,52,2158,475,958,0.496,4,25,0.16,471,933,0.505,0.498,211,265,0.7959999999999999,96,139,235,115,71,34,136,241,1165
Reggie Theus,SG,28,SAC,82,82,2919,546,1137,0.48,6,35,0.171,540,1102,0.49,0.483,405,490,0.8270000000000001,73,231,304,788,112,20,327,231,1503
Peter Thibeaux,SF,24,GSW,42,8,531,100,233,0.429,2,5,0.4,98,228,0.43,0.433,29,48,0.604,28,47,75,28,23,15,39,82,231
David Thirdkill,PF,25,BOS,49,0,385,54,110,0.491,0,1,0.0,54,109,0.495,0.491,55,88,0.625,27,43,70,15,11,3,19,55,163
Isiah Thomas*,PG,24,DET,77,77,2790,609,1248,0.488,26,84,0.31,583,1164,0.501,0.498,365,462,0.79,83,194,277,830,171,20,289,245,1609
Jim Thomas,SG,25,LAC,6,0,69,6,15,0.4,0,0,0.0,6,15,0.4,0.4,1,2,0.5,3,5,8,12,5,1,9,12,13
Bernard Thompson,SG,23,PHO,61,20,1281,195,399,0.489,0,2,0.0,195,397,0.491,0.489,127,157,0.809,58,83,141,132,51,10,90,151,517
LaSalle Thompson,C,24,SAC,80,64,2377,411,794,0.518,0,1,0.0,411,793,0.518,0.518,202,276,0.732,252,518,770,168,71,109,184,295,1024
Mychal Thompson,C,31,POR,82,78,2569,503,1011,0.498,0,0,0.0,503,1011,0.498,0.498,198,309,0.6409999999999999,181,427,608,176,76,35,196,267,1204
Paul Thompson,SF,24,PHI,23,8,432,70,194,0.361,2,12,0.16699999999999998,68,182,0.374,0.366,37,43,0.86,27,36,63,24,15,17,30,49,179
Bob Thornton,PF,23,NYK,71,23,1323,125,274,0.456,0,0,0.0,125,274,0.456,0.456,86,162,0.531,113,177,290,43,30,7,83,209,336
Otis Thorpe,PF,23,SAC,75,18,1675,289,492,0.5870000000000001,0,0,0.0,289,492,0.5870000000000001,0.5870000000000001,164,248,0.6609999999999999,137,283,420,84,35,34,123,233,742
Sedale Threatt,SG,24,PHI,70,27,1754,310,684,0.45299999999999996,1,24,0.042,309,660,0.46799999999999997,0.45399999999999996,75,90,0.833,21,100,121,193,93,5,102,157,696
Wayman Tisdale,PF,21,IND,81,60,2277,516,1002,0.515,0,2,0.0,516,1000,0.516,0.515,160,234,0.684,191,393,584,79,32,44,188,290,1192
Andrew Toney,SG,28,PHI,6,0,84,11,36,0.306,0,2,0.0,11,34,0.324,0.306,3,8,0.375,2,3,5,12,2,0,7,8,25
Sedric Toney,PG,23,TOT,13,0,230,28,66,0.424,3,10,0.3,25,56,0.446,0.447,21,31,0.677,3,22,25,26,6,0,22,24,80
Kelly Tripucka,SF,26,DET,81,81,2626,615,1236,0.498,12,25,0.48,603,1211,0.498,0.502,380,444,0.856,116,232,348,265,93,10,183,167,1622
Trent Tucker,SG,26,NYK,77,23,1788,349,740,0.47200000000000003,41,91,0.451,308,649,0.475,0.499,79,100,0.79,70,99,169,192,65,8,70,167,818
Elston Turner,SG,26,DEN,73,0,1324,165,379,0.435,0,9,0.0,165,370,0.446,0.435,39,53,0.736,64,137,201,165,70,6,80,150,369
Jeff Turner,PF,23,NJN,53,1,650,84,171,0.491,0,1,0.0,84,170,0.494,0.491,58,78,0.7440000000000001,45,92,137,14,21,3,49,125,226
Melvin Turpin,C,25,CLE,80,69,2292,456,838,0.544,0,4,0.0,456,834,0.547,0.544,185,228,0.8109999999999999,182,374,556,55,65,106,134,260,1097
Terry Tyler,SF,29,SAC,71,52,1651,295,649,0.455,0,3,0.0,295,646,0.457,0.455,84,112,0.75,109,204,313,94,64,108,94,159,674
Darnell Valentine,PG,26,TOT,62,29,1217,161,388,0.415,4,14,0.28600000000000003,157,374,0.42,0.42,130,175,0.743,32,93,125,246,72,2,115,123,456
Kiki Vandeweghe,SF,27,POR,79,76,2791,719,1332,0.54,1,8,0.125,718,1324,0.542,0.54,523,602,0.8690000000000001,92,124,216,187,54,17,177,161,1962
Nick Vanos,C,22,PHO,11,0,202,23,72,0.319,0,0,0.0,23,72,0.319,0.319,8,23,0.348,21,39,60,16,2,5,20,34,54
Pete Verhoeven,PF,26,GSW,61,5,749,90,167,0.539,1,2,0.5,89,165,0.539,0.542,25,43,0.581,65,95,160,29,29,17,30,141,206
Jay Vincent,PF,26,DAL,80,3,1994,442,919,0.48100000000000004,0,3,0.0,442,916,0.483,0.48100000000000004,222,274,0.81,107,261,368,180,66,21,145,193,1106
Sam Vincent,SG,22,BOS,57,0,432,59,162,0.364,1,4,0.25,58,158,0.36700000000000005,0.36700000000000005,65,70,0.929,11,37,48,69,17,4,49,59,184
Danny Vranes,SF,27,SEA,80,19,1569,131,284,0.461,0,4,0.0,131,280,0.46799999999999997,0.461,39,75,0.52,115,166,281,68,63,31,58,218,301
Granville Waiters,C,25,HOU,43,0,156,13,39,0.33299999999999996,0,1,0.0,13,38,0.342,0.33299999999999996,1,6,0.16699999999999998,15,13,28,8,4,10,11,30,27
Darrell Walker,PG,24,NYK,81,35,2023,324,753,0.43,0,10,0.0,324,743,0.436,0.43,190,277,0.6859999999999999,100,120,220,337,146,36,192,216,838
Bill Walton*,C,33,BOS,80,2,1546,231,411,0.562,0,0,0.0,231,411,0.562,0.562,144,202,0.713,136,408,544,165,38,106,151,210,606
Bryan Warrick,PG,26,TOT,36,5,685,85,182,0.467,3,12,0.25,82,170,0.48200000000000004,0.475,54,68,0.794,10,59,69,115,27,2,53,79,227
Spud Webb,PG,22,ATL,79,8,1229,199,412,0.483,2,11,0.182,197,401,0.491,0.485,216,275,0.785,27,96,123,337,82,5,159,164,616
Scott Wedman,SF,33,BOS,79,19,1402,286,605,0.473,17,48,0.354,269,557,0.483,0.48700000000000004,45,68,0.662,66,126,192,83,38,22,54,127,634
Bill Wennington,C,22,DAL,56,3,562,72,153,0.47100000000000003,0,4,0.0,72,149,0.483,0.47100000000000003,45,62,0.726,32,100,132,21,11,22,21,83,189
Mark West,C,25,CLE,67,26,1172,113,209,0.541,0,0,0.0,113,209,0.541,0.541,54,103,0.524,97,225,322,20,27,62,91,235,280
Ennis Whatley,PG,23,TOT,14,1,107,15,35,0.429,0,0,0.0,15,35,0.429,0.429,5,10,0.5,4,10,14,23,5,1,10,10,35
Rory White,SF,26,LAC,75,30,1761,355,684,0.519,1,9,0.111,354,675,0.524,0.52,164,222,0.7390000000000001,82,99,181,74,74,8,95,161,875
Willie White,SG,23,DEN,43,4,343,74,168,0.44,6,21,0.28600000000000003,68,147,0.46299999999999997,0.45799999999999996,19,23,0.826,17,27,44,53,18,2,25,24,173
Jerome Whitehead,C,29,GSW,81,3,1079,126,294,0.429,0,0,0.0,126,294,0.429,0.429,60,97,0.619,94,234,328,19,18,19,64,176,312
Mitchell Wiggins,SG,26,HOU,78,0,1198,222,489,0.45399999999999996,1,12,0.083,221,477,0.46299999999999997,0.455,86,118,0.7290000000000001,87,72,159,101,59,5,62,155,531
Jamaal Wilkes*,SF,32,LAC,13,1,195,26,65,0.4,1,3,0.33299999999999996,25,62,0.40299999999999997,0.408,22,27,0.815,13,16,29,15,7,2,16,19,75
Dominique Wilkins*,SF,26,ATL,78,78,3049,888,1897,0.46799999999999997,13,70,0.18600000000000003,875,1827,0.479,0.47200000000000003,577,705,0.818,261,357,618,206,138,49,251,170,2366
Gerald Wilkins,SG,22,NYK,81,53,2025,437,934,0.46799999999999997,7,25,0.28,430,909,0.473,0.47200000000000003,132,237,0.557,92,116,208,161,68,9,157,155,1013
Jeff Wilkins,C,30,TOT,75,4,1126,147,374,0.39299999999999996,0,0,0.0,147,374,0.39299999999999996,0.39299999999999996,58,93,0.624,74,198,272,46,11,21,52,157,352
Buck Williams,PF,25,NJN,82,82,3070,500,956,0.523,0,2,0.0,500,954,0.524,0.523,301,445,0.6759999999999999,329,657,986,131,73,96,244,294,1301
Freeman Williams,SG,29,WSB,9,0,110,25,67,0.373,7,14,0.5,18,53,0.34,0.425,12,17,0.706,4,8,12,7,7,1,13,10,69
Gus Williams,PG,32,WSB,77,67,2284,434,1013,0.428,30,116,0.259,404,897,0.45,0.44299999999999995,138,188,0.7340000000000001,52,114,166,453,96,15,160,113,1036
Guy Williams,PF,25,GSW,5,0,25,2,5,0.4,0,0,0.0,2,5,0.4,0.4,3,6,0.5,0,6,6,0,1,2,0,7,7
Herb Williams,C,27,IND,78,74,2770,627,1275,0.49200000000000005,1,12,0.083,626,1263,0.496,0.49200000000000005,294,403,0.73,172,538,710,174,50,184,210,244,1549
Pete Williams,PF,20,DEN,53,11,573,67,111,0.604,0,0,0.0,67,111,0.604,0.604,17,40,0.425,47,99,146,14,19,23,19,68,151
Ray Williams,PG,31,TOT,47,21,827,117,306,0.382,6,19,0.316,111,287,0.387,0.392,115,126,0.9129999999999999,35,51,86,187,61,4,101,124,355
Sly Williams,SF,28,BOS,6,0,54,5,21,0.23800000000000002,0,4,0.0,5,17,0.294,0.23800000000000002,7,12,0.583,7,8,15,2,1,1,7,15,17
Kevin Willis,PF,23,ATL,82,59,2300,419,811,0.517,0,6,0.0,419,805,0.52,0.517,172,263,0.654,243,461,704,45,66,44,177,294,1010
Voise Winters,SF,23,PHI,4,0,17,3,13,0.231,0,1,0.0,3,12,0.25,0.231,0,0,0.0,1,2,3,0,1,0,2,1,6
Randy Wittman,SG,26,ATL,81,79,2760,467,881,0.53,5,16,0.313,462,865,0.534,0.5329999999999999,104,135,0.77,51,119,170,306,81,14,114,118,1043
Al Wood,SG,27,SEA,78,34,1749,355,817,0.435,5,37,0.135,350,780,0.449,0.43799999999999994,187,239,0.782,80,164,244,114,57,19,107,171,902
Leon Wood,PG,23,TOT,68,1,1198,184,466,0.395,41,114,0.36,143,352,0.406,0.439,123,155,0.794,25,65,90,182,34,0,74,70,532
Mike Woodson,SG,27,SAC,81,51,2417,510,1073,0.475,2,13,0.154,508,1060,0.479,0.47600000000000003,242,289,0.8370000000000001,94,132,226,197,92,37,145,215,1264
Orlando Woolridge,SF,26,CHI,70,59,2248,540,1090,0.495,4,23,0.174,536,1067,0.502,0.49700000000000005,364,462,0.7879999999999999,150,200,350,213,49,47,174,186,1448
James Worthy*,SF,24,LAL,75,73,2454,629,1086,0.579,0,13,0.0,629,1073,0.586,0.579,242,314,0.7709999999999999,136,251,387,201,82,77,149,195,1500
Danny Young,PG,23,SEA,82,29,1901,227,449,0.506,24,74,0.324,203,375,0.541,0.532,90,106,0.8490000000000001,29,91,120,303,110,9,92,113,568
Michael Young,SF,25,PHI,2,0,2,0,2,0.0,0,0,0.0,0,2,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
