Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Tom Gugliotta,PF,35,TOT,47,9,966,99,241,0.41100000000000003,8,26,0.308,91,215,0.423,0.42700000000000005,33,43,0.767,56,135,191,68,41,17,57,104,239
Marcus Haislip,PF,24,IND,9,0,106,13,38,0.342,0,1,0.0,13,37,0.35100000000000003,0.342,6,11,0.545,5,10,15,3,2,2,6,15,32
Darvin Ham,SF,31,DET,47,0,275,17,37,0.45899999999999996,0,0,0.0,17,37,0.45899999999999996,0.45899999999999996,12,31,0.387,19,16,35,5,6,7,8,39,46
Richard Hamilton,SG,26,DET,76,76,2926,510,1160,0.44,36,118,0.305,474,1042,0.455,0.455,368,429,0.858,74,221,295,372,77,13,217,232,1424
Zendon Hamilton,C,29,MIL,16,0,159,11,32,0.344,0,0,0.0,11,32,0.344,0.344,29,48,0.604,18,24,42,6,5,2,12,26,51
Ben Handlogten,C,31,UTA,21,5,297,43,83,0.518,0,1,0.0,43,82,0.524,0.518,9,17,0.529,23,42,65,13,7,5,18,55,95
Anfernee Hardaway,SF,33,NYK,37,0,894,110,260,0.423,15,50,0.3,95,210,0.452,0.452,34,46,0.7390000000000001,19,70,89,74,28,3,50,79,269
Matt Harpring,SF,28,UTA,78,55,2584,418,855,0.489,9,43,0.209,409,812,0.504,0.494,245,315,0.778,196,284,480,142,70,16,133,250,1090
Al Harrington,SF,24,ATL,66,66,2550,453,986,0.45899999999999996,16,74,0.21600000000000003,437,912,0.479,0.46799999999999997,236,351,0.672,145,316,461,208,85,16,204,249,1158
Junior Harrington,SG,24,NOH,29,7,550,64,178,0.36,6,19,0.316,58,159,0.365,0.376,29,35,0.8290000000000001,13,50,63,62,25,5,41,72,163
Othella Harrington,PF,31,CHI,70,28,1271,217,424,0.512,0,0,0.0,217,424,0.512,0.512,127,177,0.718,106,186,292,56,24,18,84,188,561
Devin Harris,PG,21,DAL,76,19,1173,157,366,0.429,44,131,0.336,113,235,0.48100000000000004,0.489,78,103,0.757,28,74,102,169,77,19,82,139,436
Lucious Harris,SG,34,CLE,73,4,1128,118,299,0.395,21,65,0.32299999999999995,97,234,0.415,0.43,56,69,0.812,39,82,121,49,27,6,29,68,313
David Harrison,C,22,IND,43,14,760,106,184,0.5760000000000001,0,0,0.0,106,184,0.5760000000000001,0.5760000000000001,52,91,0.5710000000000001,48,87,135,13,16,55,53,134,264
Jason Hart,PG,26,CHA,74,27,1887,257,573,0.449,35,95,0.368,222,478,0.46399999999999997,0.479,157,200,0.785,18,185,203,367,99,14,102,167,706
Donnell Harvey,PF,24,NJN,3,0,16,2,2,1.0,0,0,0.0,2,2,1.0,1.0,4,4,1.0,2,5,7,1,1,1,1,2,8
Udonis Haslem,PF,24,MIA,80,80,2675,346,641,0.54,0,4,0.0,346,637,0.5429999999999999,0.54,178,225,0.7909999999999999,239,487,726,108,63,41,113,260,870
Trenton Hassell,SG,25,MIN,82,51,2068,225,475,0.474,1,11,0.091,224,464,0.483,0.475,90,114,0.789,80,139,219,128,30,30,64,200,541
Jarvis Hayes,SF,23,WAS,54,22,1560,206,530,0.389,42,123,0.341,164,407,0.40299999999999997,0.428,99,118,0.8390000000000001,41,186,227,90,49,9,62,107,553
Brendan Haywood,C,25,WAS,68,68,1865,239,427,0.56,0,0,0.0,239,427,0.56,0.56,159,261,0.609,202,262,464,57,52,114,96,218,637
Alan Henderson,PF,32,DAL,78,10,1203,116,220,0.527,0,2,0.0,116,218,0.532,0.527,41,76,0.539,164,184,348,21,29,37,49,149,273
Nenê Hilário,C,22,DEN,55,18,1317,194,386,0.503,0,2,0.0,194,384,0.505,0.503,140,212,0.66,104,221,325,84,50,48,94,167,528
Grant Hill*,SF,32,ORL,67,67,2338,517,1015,0.509,3,13,0.231,514,1002,0.513,0.511,280,341,0.821,77,241,318,220,97,28,161,144,1317
Kirk Hinrich,PG,24,CHI,77,77,2800,445,1122,0.397,145,408,0.355,300,714,0.42,0.461,171,216,0.792,32,272,304,494,122,21,176,244,1206
Fred Hoiberg,SG,32,MIN,76,0,1272,139,284,0.489,70,145,0.483,69,139,0.496,0.613,89,102,0.873,32,149,181,85,50,15,20,105,437
Robert Horry,PF,34,SAS,75,16,1396,157,375,0.419,51,138,0.37,106,237,0.447,0.48700000000000004,86,109,0.789,91,177,268,80,67,60,69,138,451
Eddie House,PG-SG,26,TOT,68,7,891,165,366,0.451,44,97,0.45399999999999996,121,269,0.45,0.511,23,27,0.852,16,67,83,96,44,6,35,65,397
Allan Houston,SG,33,NYK,20,11,532,85,205,0.415,31,80,0.38799999999999996,54,125,0.43200000000000005,0.49,36,43,0.8370000000000001,4,19,23,42,8,2,21,40,237
Dwight Howard,PF,19,ORL,82,82,2670,352,677,0.52,0,2,0.0,352,675,0.521,0.52,277,413,0.6709999999999999,287,536,823,75,77,136,165,232,981
Josh Howard,SF,24,DAL,76,76,2446,377,793,0.475,34,115,0.29600000000000004,343,678,0.506,0.49700000000000005,170,232,0.733,169,315,484,109,116,49,122,211,958
Juwan Howard,PF,31,HOU,61,47,1624,244,541,0.451,0,1,0.0,244,540,0.452,0.451,97,115,0.843,126,220,346,94,32,5,79,143,585
Troy Hudson,PG,28,MIN,79,32,1729,266,664,0.401,89,258,0.345,177,406,0.436,0.46799999999999997,70,90,0.778,19,86,105,283,27,6,113,121,691
Larry Hughes,SG,26,WAS,61,61,2358,467,1086,0.43,59,209,0.282,408,877,0.465,0.457,352,453,0.777,74,308,382,285,176,18,153,168,1345
Ryan Humphrey,SF,25,MEM,35,0,317,42,103,0.408,0,2,0.0,42,101,0.41600000000000004,0.408,18,37,0.486,50,37,87,6,10,1,23,35,102
Kris Humphries,PF,19,UTA,67,4,873,116,287,0.40399999999999997,2,6,0.33299999999999996,114,281,0.406,0.408,44,101,0.436,73,124,197,43,25,18,52,96,278
Brandon Hunter,PF,24,ORL,31,0,224,37,73,0.507,0,0,0.0,37,73,0.507,0.507,21,39,0.5379999999999999,25,44,69,3,4,7,22,42,95
Lindsey Hunter,SG,34,DET,76,3,1144,108,302,0.358,23,84,0.27399999999999997,85,218,0.39,0.396,46,58,0.7929999999999999,38,85,123,130,68,13,68,125,285
Steven Hunter,C,23,PHO,76,3,1046,135,220,0.614,0,1,0.0,135,219,0.616,0.614,78,163,0.479,98,129,227,13,4,102,44,131,348
Andre Iguodala,SG,21,PHI,82,82,2686,269,546,0.493,47,142,0.331,222,404,0.55,0.536,156,210,0.743,89,375,464,246,138,48,139,204,741
Zydrunas Ilgauskas,C,29,CLE,78,78,2615,458,979,0.46799999999999997,2,7,0.28600000000000003,456,972,0.469,0.469,402,503,0.799,299,373,672,100,53,165,191,313,1320
Didier Ilunga-Mbenga,C,24,DAL,15,1,58,6,14,0.429,0,0,0.0,6,14,0.429,0.429,3,4,0.75,3,5,8,0,0,5,5,13,15
Allen Iverson*,PG,29,PHI,75,75,3174,771,1818,0.424,104,338,0.308,667,1480,0.451,0.45299999999999996,656,786,0.835,51,248,299,596,180,9,344,140,2302
Royal Ivey,PG,23,ATL,62,5,809,85,198,0.429,3,9,0.33299999999999996,82,189,0.434,0.43700000000000006,47,67,0.701,19,65,84,103,39,7,58,140,220
Bobby Jackson,SG,31,SAC,25,0,536,109,255,0.42700000000000005,33,96,0.344,76,159,0.478,0.49200000000000005,50,58,0.862,23,62,85,59,14,2,28,58,301
Jermaine Jackson,SG,28,NYK,21,0,230,17,33,0.515,0,2,0.0,17,31,0.5479999999999999,0.515,8,13,0.615,3,20,23,24,7,1,10,26,42
Jim Jackson,SF,34,TOT,64,27,1987,248,582,0.426,122,295,0.414,126,287,0.439,0.531,54,58,0.9309999999999999,33,236,269,183,35,5,115,153,672
Luke Jackson,SF,23,CLE,10,0,43,10,27,0.37,4,6,0.667,6,21,0.28600000000000003,0.444,5,6,0.833,2,4,6,3,0,0,2,4,29
Marc Jackson,C,30,PHI,81,23,1976,340,731,0.465,0,2,0.0,340,729,0.466,0.465,289,349,0.828,184,222,406,81,32,18,131,171,969
Stephen Jackson,SF,26,IND,51,49,1806,330,819,0.40299999999999997,103,286,0.36,227,533,0.426,0.466,190,229,0.83,44,206,250,119,64,14,123,154,953
Casey Jacobsen,SG-SF,23,TOT,84,1,1798,165,408,0.40399999999999997,66,177,0.373,99,231,0.429,0.485,151,192,0.7859999999999999,35,132,167,113,33,8,71,104,547
Jerome James,C,29,SEA,80,80,1330,174,342,0.509,0,2,0.0,174,340,0.512,0.509,47,65,0.723,81,160,241,19,23,111,88,279,395
LeBron James,SF,20,CLE,80,80,3388,795,1684,0.47200000000000003,108,308,0.35100000000000003,687,1376,0.499,0.504,477,636,0.75,111,477,588,577,177,52,262,146,2175
Mike James,PG,29,TOT,74,5,1859,331,751,0.441,100,259,0.386,231,492,0.47,0.507,109,145,0.752,35,173,208,263,65,6,106,174,871
Antawn Jamison,PF,28,WAS,68,68,2605,519,1189,0.43700000000000006,71,208,0.341,448,981,0.457,0.466,225,296,0.76,160,359,519,154,55,16,118,151,1334
Marko Jarić,PG,26,LAC,50,41,1656,189,457,0.414,56,151,0.371,133,306,0.435,0.475,59,82,0.72,20,141,161,303,84,17,98,107,493
Al Jefferson,PF,20,BOS,71,1,1051,195,369,0.528,0,3,0.0,195,366,0.5329999999999999,0.528,85,135,0.63,119,193,312,24,22,55,66,195,475
Richard Jefferson,SF,24,NJN,33,33,1355,238,564,0.42200000000000004,30,89,0.337,208,475,0.43799999999999994,0.449,227,269,0.8440000000000001,49,191,240,133,33,17,132,109,733
Jared Jeffries,SF,23,WAS,77,71,2007,203,434,0.46799999999999997,16,51,0.314,187,383,0.488,0.486,101,173,0.584,152,222,374,151,66,35,114,206,523
Horace Jenkins,PG,30,DET,15,0,104,15,45,0.33299999999999996,0,9,0.0,15,36,0.41700000000000004,0.33299999999999996,12,13,0.9229999999999999,3,6,9,9,5,1,7,6,42
Britton Johnsen,SF,25,IND,6,1,87,6,22,0.273,0,4,0.0,6,18,0.33299999999999996,0.273,0,0,0.0,5,5,10,4,1,0,3,10,12
Anthony Johnson,PG,30,IND,63,36,1747,203,456,0.445,41,108,0.38,162,348,0.466,0.49,85,113,0.752,32,147,179,302,59,15,96,144,532
DerMarr Johnson,SG,24,DEN,71,40,1232,185,371,0.499,53,148,0.358,132,223,0.5920000000000001,0.57,80,101,0.792,43,108,151,75,43,18,65,140,503
Ervin Johnson,C,37,MIN,46,23,410,28,54,0.519,1,1,1.0,27,53,0.509,0.528,16,25,0.64,43,70,113,6,7,13,18,86,73
Joe Johnson,SF,23,PHO,82,82,3240,544,1179,0.461,177,370,0.478,367,809,0.45399999999999996,0.536,135,180,0.75,120,302,422,291,79,24,148,167,1400
Linton Johnson,SF,24,SAS,2,0,15,0,2,0.0,0,1,0.0,0,1,0.0,0.0,0,0,0.0,0,3,3,0,1,0,1,1,0
Dahntay Jones,SG,24,MEM,52,7,649,83,190,0.43700000000000006,23,60,0.38299999999999995,60,130,0.462,0.49700000000000005,44,64,0.688,11,58,69,21,13,11,29,81,233
Damon Jones,PG,28,MIA,82,66,2576,331,726,0.456,225,521,0.43200000000000005,106,205,0.517,0.611,68,86,0.7909999999999999,14,217,231,350,44,5,98,121,955
Eddie Jones,SF,33,MIA,80,80,2839,351,820,0.428,142,382,0.37200000000000005,209,438,0.47700000000000004,0.515,174,216,0.8059999999999999,38,367,405,212,86,38,99,251,1018
Fred Jones,SG,25,IND,77,14,2268,275,647,0.425,87,229,0.38,188,418,0.45,0.49200000000000005,176,207,0.85,34,208,242,196,61,31,114,171,813
James Jones,SF,24,IND,75,24,1330,126,318,0.396,66,166,0.39799999999999996,60,152,0.395,0.5,53,62,0.855,39,135,174,57,31,28,43,123,371
Jumaine Jones,SF,25,LAL,76,23,1830,210,486,0.43200000000000005,102,261,0.391,108,225,0.48,0.537,55,75,0.733,107,291,398,65,44,24,49,165,577
Mark Jones,SF,29,ORL,10,0,116,9,31,0.29,0,4,0.0,9,27,0.33299999999999996,0.29,5,10,0.5,6,7,13,6,5,2,3,16,23
Chris Kaman,C,22,LAC,63,50,1632,246,495,0.49700000000000005,0,1,0.0,246,494,0.498,0.49700000000000005,80,121,0.6609999999999999,135,288,423,73,26,68,115,182,572
Jason Kapono,SF,23,CHA,81,14,1491,269,671,0.401,80,194,0.41200000000000003,189,477,0.396,0.461,70,85,0.8240000000000001,32,132,164,61,40,6,46,132,688
Mario Kasun,C,24,ORL,45,0,356,47,98,0.48,0,1,0.0,47,97,0.485,0.48,24,43,0.5579999999999999,52,76,128,8,8,13,26,86,118
Viktor Khryapa,SF,22,POR,32,5,523,54,124,0.435,4,11,0.364,50,113,0.442,0.452,23,42,0.5479999999999999,28,80,108,25,20,18,33,80,135
Jason Kidd*,PG,31,NJN,66,65,2435,340,855,0.39799999999999996,129,358,0.36,211,497,0.425,0.473,142,192,0.74,94,394,488,545,123,9,167,110,951
Andrei Kirilenko,PF,23,UTA,41,37,1349,207,420,0.493,23,77,0.299,184,343,0.536,0.52,203,259,0.784,89,166,255,132,67,136,90,101,640
Kerry Kittles,SG,30,LAC,11,0,243,28,73,0.384,7,21,0.33299999999999996,21,52,0.40399999999999997,0.43200000000000005,6,10,0.6,1,31,32,20,8,3,7,12,69
Brandin Knight,PG,23,HOU,1,0,3,0,1,0.0,0,0,0.0,0,1,0.0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0
Brevin Knight,PG,29,CHA,66,61,1944,248,587,0.42200000000000004,3,20,0.15,245,567,0.43200000000000005,0.425,167,196,0.852,21,149,170,591,131,5,147,192,666
Kyle Korver,SF,23,PHI,82,57,2667,317,759,0.418,226,558,0.405,91,201,0.45299999999999996,0.5670000000000001,82,96,0.8540000000000001,40,339,379,182,103,33,106,265,942
Nenad Krstić,PF,21,NJN,75,57,1965,281,570,0.493,0,2,0.0,281,568,0.495,0.493,185,255,0.725,161,240,401,77,32,63,112,280,747
Toni Kukoč,SF,36,MIL,53,6,1099,105,256,0.41,42,116,0.36200000000000004,63,140,0.45,0.49200000000000005,44,61,0.721,31,129,160,160,39,13,64,70,296
Ibo Kutluay,SG,30,SEA,5,0,12,0,1,0.0,0,0,0.0,0,1,0.0,0.0,0,0,0.0,0,1,1,0,0,0,2,1,0
Christian Laettner,PF,35,MIA,49,0,739,107,184,0.5820000000000001,1,7,0.14300000000000002,106,177,0.599,0.584,45,59,0.763,36,95,131,41,32,15,29,78,260
Raef LaFrentz,PF,28,BOS,80,80,2196,341,688,0.496,82,225,0.364,259,463,0.5589999999999999,0.555,120,148,0.8109999999999999,154,399,553,98,42,99,70,262,884
Maciej Lampe,C,19,TOT,37,0,380,49,132,0.371,2,4,0.5,47,128,0.36700000000000005,0.379,15,22,0.682,24,65,89,11,5,7,17,51,115
Voshon Lenard,SG,31,DEN,3,1,54,10,26,0.385,4,12,0.33299999999999996,6,14,0.429,0.462,5,8,0.625,0,6,6,6,1,0,2,2,29
Rashard Lewis,SF,25,SEA,71,71,2697,532,1151,0.462,173,432,0.4,359,719,0.499,0.537,220,283,0.777,110,278,388,94,75,62,123,158,1457
Randy Livingston,PG,29,UTA,17,4,227,22,52,0.423,5,8,0.625,17,44,0.386,0.47100000000000003,15,17,0.882,3,9,12,45,12,2,14,28,64
Shaun Livingston,PG,19,LAC,30,15,814,89,215,0.414,0,2,0.0,89,213,0.418,0.414,44,59,0.746,22,67,89,151,32,11,75,82,222
Raül López,PG,24,UTA,31,15,518,57,135,0.42200000000000004,20,45,0.444,37,90,0.41100000000000003,0.496,27,33,0.818,7,32,39,123,22,3,47,78,161
Tyronn Lue,PG,27,TOT,70,49,2007,295,654,0.451,55,155,0.355,240,499,0.48100000000000004,0.493,142,165,0.861,14,135,149,322,33,0,105,168,787
George Lynch,SF,34,NOH,44,27,933,68,189,0.36,11,37,0.297,57,152,0.375,0.389,17,23,0.7390000000000001,55,119,174,88,32,12,57,83,164
Mark Madsen,C,29,MIN,41,14,601,34,66,0.515,0,0,0.0,34,66,0.515,0.515,20,40,0.5,63,65,128,18,7,14,24,103,88
Corey Maggette,SG,25,LAC,66,60,2436,425,986,0.431,51,168,0.304,374,818,0.457,0.457,563,657,0.857,70,324,394,225,70,8,195,191,1464
Jamaal Magloire,C,26,NOH,23,22,703,98,227,0.43200000000000005,0,0,0.0,98,227,0.43200000000000005,0.43200000000000005,74,123,0.602,79,126,205,29,8,23,59,74,270
Stephon Marbury,PG,27,NYK,82,82,3281,604,1308,0.462,115,325,0.354,489,983,0.49700000000000005,0.506,458,549,0.8340000000000001,50,198,248,668,122,6,233,186,1781
Shawn Marion,PF,26,PHO,81,81,3146,613,1289,0.47600000000000003,114,341,0.33399999999999996,499,948,0.526,0.52,229,275,0.833,235,680,915,154,163,119,125,199,1569
Sean Marks,PF,29,SAS,23,0,244,27,80,0.33799999999999997,0,3,0.0,27,77,0.35100000000000003,0.33799999999999997,22,28,0.7859999999999999,18,38,56,8,3,11,14,29,76
Donyell Marshall,PF,31,TOR,65,2,1645,262,592,0.44299999999999995,151,363,0.41600000000000004,111,229,0.485,0.57,72,91,0.7909999999999999,95,333,428,81,57,46,42,136,747
Darrick Martin,PG,33,LAC,11,0,190,16,50,0.32,5,18,0.278,11,32,0.344,0.37,5,8,0.625,3,7,10,28,6,0,6,19,42
Kenyon Martin,PF,27,DEN,70,67,2272,444,907,0.49,0,12,0.0,444,895,0.496,0.49,199,308,0.6459999999999999,146,365,511,170,100,78,149,228,1087
Kevin Martin,PG,21,SAC,45,0,455,45,117,0.385,5,25,0.2,40,92,0.435,0.406,36,55,0.655,29,29,58,22,16,3,24,35,131
Desmond Mason,SF,27,MIL,80,71,2893,478,1079,0.44299999999999995,1,8,0.125,477,1071,0.445,0.44299999999999995,420,524,0.802,85,227,312,217,58,27,164,198,1377
Tony Massenburg,PF,37,SAS,61,6,699,74,182,0.40700000000000003,0,0,0.0,74,182,0.40700000000000003,0.40700000000000003,48,63,0.762,54,109,163,14,18,20,40,122,196
Walter McCarty,PF,30,TOT,72,0,906,95,235,0.40399999999999997,55,155,0.355,40,80,0.5,0.521,15,29,0.517,29,109,138,37,25,15,36,144,260
Jelani McCoy,C,27,ATL,10,0,88,7,13,0.5379999999999999,0,0,0.0,7,13,0.5379999999999999,0.5379999999999999,1,5,0.2,7,14,21,0,3,8,6,24,15
Antonio McDyess,PF,30,DET,77,8,1797,307,598,0.513,0,1,0.0,307,597,0.514,0.513,126,192,0.6559999999999999,177,305,482,71,46,52,93,204,740
Tracy McGrady*,SF,25,HOU,78,78,3182,715,1660,0.431,142,435,0.326,573,1225,0.46799999999999997,0.473,431,557,0.774,71,413,484,448,135,52,201,167,2003
Jeff McInnis,PG,30,CLE,76,69,2651,377,915,0.41200000000000003,91,264,0.345,286,651,0.439,0.462,130,160,0.813,32,125,157,391,56,1,117,177,975
Aaron McKie,SG,32,PHI,68,3,1118,61,142,0.43,20,62,0.32299999999999995,41,80,0.513,0.5,10,16,0.625,20,152,172,103,48,17,31,116,152
Keith McLeod,PG,25,UTA,53,47,1382,143,408,0.35,18,72,0.25,125,336,0.37200000000000005,0.373,112,146,0.767,20,93,113,236,63,12,99,138,416
Stanislav Medvedenko,PF,25,LAL,43,4,423,71,156,0.455,0,1,0.0,71,155,0.45799999999999996,0.455,23,28,0.821,31,48,79,13,9,2,13,64,165
Ron Mercer,SF,28,NJN,18,3,390,65,158,0.41100000000000003,0,3,0.0,65,155,0.419,0.41100000000000003,7,10,0.7,9,31,40,20,16,2,14,20,137
Chris Mihm,C,25,LAL,75,75,1870,280,552,0.507,0,2,0.0,280,550,0.509,0.507,175,258,0.6779999999999999,197,305,502,50,14,108,110,237,735
Darius Miles,SF,23,POR,63,22,1699,336,697,0.48200000000000004,8,23,0.348,328,674,0.48700000000000004,0.488,129,215,0.6,71,228,299,129,75,78,157,189,809
Darko Miličić,C,19,DET,37,2,254,25,76,0.32899999999999996,0,0,0.0,25,76,0.32899999999999996,0.32899999999999996,17,24,0.708,3,40,43,7,2,17,16,31,67
Andre Miller,PG,28,DEN,82,82,2852,427,895,0.47700000000000004,6,39,0.154,421,856,0.49200000000000005,0.48,253,302,0.838,100,238,338,569,121,8,220,204,1113
Anthony Miller,PF,33,ATL,2,0,9,2,3,0.667,0,0,0.0,2,3,0.667,0.667,0,0,0.0,0,1,1,1,1,0,1,2,4
Brad Miller,C,28,SAC,56,56,2089,319,609,0.524,5,19,0.263,314,590,0.532,0.528,233,287,0.812,139,382,521,220,69,68,82,181,876
Mike Miller,SF,24,MEM,76,51,2278,387,766,0.505,140,323,0.433,247,443,0.5579999999999999,0.597,108,150,0.72,36,264,300,220,54,23,127,197,1022
Reggie Miller*,SG,39,IND,66,66,2105,314,719,0.43700000000000006,96,298,0.322,218,421,0.518,0.503,250,268,0.9329999999999999,18,138,156,146,50,5,77,109,974
Yao Ming*,C,24,HOU,80,80,2447,538,975,0.552,0,0,0.0,538,975,0.552,0.552,389,497,0.7829999999999999,208,461,669,61,34,160,196,298,1465
Cuttino Mobley,SG,29,TOT,66,64,2388,408,932,0.43799999999999994,150,342,0.439,258,590,0.43700000000000006,0.518,168,205,0.82,45,184,229,188,74,30,133,152,1134
Nazr Mohammed,C,27,TOT,77,59,1933,289,602,0.48,0,1,0.0,289,601,0.48100000000000004,0.48,153,227,0.674,247,339,586,34,58,86,108,236,731
Jérôme Moïso,C-PF,26,TOT,20,1,120,9,18,0.5,0,1,0.0,9,17,0.529,0.5,10,13,0.769,10,27,37,1,3,6,7,13,28
Mikki Moore,PF,29,LAC,74,4,1178,144,287,0.502,1,5,0.2,143,282,0.507,0.503,107,136,0.787,97,149,246,47,19,32,63,173,396
Alonzo Mourning*,C-PF,34,TOT,37,17,702,100,212,0.47200000000000003,0,0,0.0,100,212,0.47200000000000003,0.47200000000000003,82,141,0.5820000000000001,53,145,198,18,8,74,57,82,282
Troy Murphy,PF,24,GSW,70,69,2375,392,947,0.414,59,148,0.39899999999999997,333,799,0.41700000000000004,0.445,233,319,0.73,251,505,756,97,53,33,108,190,1076
Lamond Murray,SF,31,TOR,62,1,918,132,310,0.426,46,105,0.43799999999999994,86,205,0.42,0.5,61,80,0.763,44,120,164,47,32,16,54,85,371
Ronald Murray,SG,25,SEA,49,6,883,131,363,0.361,24,95,0.253,107,268,0.39899999999999997,0.39399999999999996,59,80,0.738,15,83,98,65,30,11,57,59,345
Dikembe Mutombo*,C,38,HOU,80,2,1212,108,217,0.498,0,0,0.0,108,217,0.498,0.498,106,143,0.741,150,276,426,10,16,101,51,135,322
Mamadou N'Diaye,C,29,LAC,11,0,72,8,20,0.4,0,1,0.0,8,19,0.42100000000000004,0.4,4,7,0.5710000000000001,9,9,18,1,1,5,0,20,20
Boštjan Nachbar,PF-SF,24,TOT,71,6,1341,161,411,0.392,75,196,0.38299999999999995,86,215,0.4,0.483,97,117,0.8290000000000001,24,158,182,74,29,16,73,183,494
Lee Nailon,SF,29,NOH,68,51,2017,415,869,0.478,0,2,0.0,415,867,0.479,0.478,133,165,0.8059999999999999,128,170,298,109,36,16,110,190,963
Eduardo Nájera,PF,28,TOT,68,4,1185,145,322,0.45,6,21,0.28600000000000003,139,301,0.462,0.46,58,91,0.637,102,141,243,65,41,24,61,148,354
Steve Nash*,PG,30,PHO,75,75,2573,430,857,0.502,94,218,0.431,336,639,0.526,0.557,211,238,0.887,57,192,249,861,74,6,245,136,1165
Jameer Nelson,PG,22,ORL,79,21,1612,286,628,0.455,44,141,0.312,242,487,0.49700000000000005,0.49,73,107,0.682,52,141,193,237,78,3,117,199,689
Rasho Nesterović,C,28,SAS,70,70,1785,198,430,0.46,0,0,0.0,198,430,0.46,0.46,14,30,0.467,184,275,459,71,31,117,73,207,410
Ira Newble,SG,30,CLE,74,69,1832,182,424,0.429,19,53,0.358,163,371,0.439,0.452,55,69,0.797,78,142,220,91,50,18,61,144,438
Andrés Nocioni,SF,25,CHI,81,38,1892,241,601,0.401,25,97,0.258,216,504,0.429,0.42200000000000004,170,222,0.7659999999999999,69,317,386,122,37,34,135,208,677
Moochie Norris,PG,31,TOT,38,0,360,35,109,0.321,0,12,0.0,35,97,0.361,0.321,20,24,0.833,10,36,46,39,18,2,27,44,90
Dirk Nowitzki,PF,26,DAL,78,78,3020,663,1445,0.45899999999999996,91,228,0.39899999999999997,572,1217,0.47,0.49,615,708,0.8690000000000001,96,661,757,240,97,119,176,219,2032
Jermaine O'Neal,PF,26,IND,44,41,1530,386,854,0.452,1,6,0.16699999999999998,385,848,0.45399999999999996,0.45299999999999996,295,391,0.754,85,303,388,82,25,88,131,173,1068
Shaquille O'Neal*,C,32,MIA,73,73,2492,658,1095,0.601,0,0,0.0,658,1095,0.601,0.601,353,765,0.461,253,507,760,200,36,171,203,262,1669
Lamar Odom,PF,25,LAL,64,64,2320,366,774,0.473,36,117,0.308,330,657,0.502,0.496,207,298,0.695,134,519,653,238,42,65,161,211,975
Emeka Okafor,PF,22,CHA,73,73,2600,448,1003,0.447,0,1,0.0,448,1002,0.447,0.447,209,343,0.609,275,520,795,64,62,125,125,214,1105
Mehmet Okur,C,25,UTA,82,25,2304,354,756,0.46799999999999997,17,63,0.27,337,693,0.486,0.479,329,387,0.85,194,422,616,166,32,68,141,227,1054
Kevin Ollie,PG,32,PHI,26,0,158,11,31,0.355,0,0,0.0,11,31,0.355,0.355,6,9,0.667,3,16,19,19,5,0,6,16,28
Michael Olowokandi,C,29,MIN,62,34,1215,161,353,0.456,0,0,0.0,161,353,0.456,0.456,46,69,0.667,106,218,324,29,15,56,68,193,368
Greg Ostertag,C,31,SAC,56,3,556,37,84,0.44,0,2,0.0,37,82,0.451,0.44,13,38,0.342,55,112,167,37,7,40,24,88,87
Bo Outlaw,PF,33,PHO,39,0,214,12,34,0.353,0,0,0.0,12,34,0.353,0.353,5,9,0.556,16,37,53,13,6,12,8,29,29
Travis Outlaw,SF,20,POR,59,2,793,133,267,0.498,4,10,0.4,129,257,0.502,0.506,49,75,0.653,40,81,121,35,30,40,39,77,319
Zaza Pachulia,C,20,MIL,74,4,1397,160,354,0.452,0,1,0.0,160,353,0.45299999999999996,0.452,138,185,0.746,131,247,378,60,44,34,70,166,458
Scott Padgett,PF,28,HOU,66,0,942,98,233,0.42100000000000004,50,126,0.397,48,107,0.449,0.528,29,40,0.725,47,138,185,55,33,10,30,119,275
Milt Palacio,PG,26,TOR,80,4,1533,175,392,0.446,2,12,0.16699999999999998,173,380,0.455,0.449,115,155,0.742,26,108,134,279,48,13,104,126,467
Jannero Pargo,PG,25,CHI,32,0,453,82,213,0.385,23,66,0.348,59,147,0.401,0.439,17,23,0.7390000000000001,12,35,47,76,16,1,45,53,204
Smush Parker,PG,23,TOT,16,1,144,18,43,0.419,3,13,0.231,15,30,0.5,0.45299999999999996,9,13,0.6920000000000001,4,8,12,15,5,0,19,16,48
Tony Parker,PG,22,SAS,80,80,2735,539,1118,0.48200000000000004,43,156,0.276,496,962,0.516,0.501,210,323,0.65,47,251,298,491,98,4,215,167,1331
Ruben Patterson,SF,29,POR,70,36,1957,319,601,0.531,2,25,0.08,317,576,0.55,0.532,169,282,0.599,126,147,273,138,106,21,143,164,809
Sasha Pavlović,SG,21,CLE,65,9,862,120,276,0.435,30,78,0.385,90,198,0.455,0.489,44,64,0.688,15,56,71,49,29,4,47,121,314
Gary Payton*,PG,36,BOS,77,77,2541,339,725,0.46799999999999997,42,129,0.326,297,596,0.498,0.49700000000000005,153,201,0.7609999999999999,48,188,236,469,88,12,148,121,873
Anthony Peeler,SG,35,WAS,40,0,529,56,150,0.373,25,65,0.385,31,85,0.365,0.457,16,18,0.889,14,51,65,57,18,2,28,39,153
