Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Harold Miner,SG,22,MIA,63,1358,14.0,0.541,0.011000000000000001,0.33799999999999997,6.2,6.8,6.5,11.3,1.2,0.7,13.5,22.4,1.9,0.7,2.7,0.094,-0.5,-2.1,-2.6,-0.2
Sam Mitchell,PF,30,IND,75,1084,10.9,0.511,0.016,0.359,7.9,12.2,10.1,8.9,1.6,0.6,12.4,16.4,1.0,1.2,2.2,0.099,-1.4,-0.2,-1.7,0.1
Tracy Moore,SG,28,DET,3,10,33.0,0.773,0.0,0.667,0.0,11.2,5.5,0.0,10.2,0.0,0.0,17.0,0.1,0.0,0.1,0.395,4.8,2.7,7.5,0.0
Darren Morningstar,C,24,TOT,23,367,8.9,0.504,0.0,0.366,8.8,16.5,12.4,6.1,1.9,0.4,16.6,13.2,0.1,0.3,0.4,0.048,-3.3,-0.4,-3.7,-0.2
Chris Morris,SF,28,NJN,50,1349,15.4,0.5379999999999999,0.324,0.26,7.0,10.9,8.9,9.5,2.0,2.3,9.3,17.4,2.2,1.6,3.8,0.13699999999999998,1.8,1.1,2.9,1.7
Alonzo Mourning*,C,23,CHH,60,2018,21.7,0.588,0.002,0.672,10.0,23.0,16.7,6.6,0.7,5.7,15.4,27.3,3.8,2.5,6.3,0.151,-0.1,0.6,0.5,1.3
Chris Mullin*,SF,30,GSW,62,2324,15.8,0.539,0.174,0.252,3.0,12.9,8.0,19.1,2.2,1.4,15.6,20.3,2.4,2.3,4.7,0.09699999999999999,0.7,0.7,1.4,2.0
Eric Murdock,PG,25,MIL,82,2533,20.3,0.5489999999999999,0.165,0.28300000000000003,3.9,8.2,5.9,36.9,4.0,0.3,15.2,23.1,5.1,2.2,7.2,0.13699999999999998,3.8,-0.7,3.1,3.3
Gheorghe Mureșan,C,22,WSB,54,650,17.4,0.5710000000000001,0.0,0.302,11.7,23.1,17.3,4.5,2.2,4.6,16.9,21.2,0.6,0.7,1.3,0.094,-2.1,0.0,-2.2,0.0
Tod Murphy,PF,30,TOT,9,67,9.0,0.512,0.0,0.5,6.5,10.0,8.2,8.1,1.5,0.0,6.4,10.2,0.1,0.0,0.1,0.073,-2.5,-0.9,-3.3,0.0
Tracy Murray,SF,22,POR,66,820,15.3,0.561,0.307,0.203,5.5,9.4,7.4,5.8,1.2,1.5,8.7,21.1,1.5,0.7,2.2,0.126,0.9,-2.3,-1.4,0.1
Jerrod Mustaf,PF,24,PHO,33,196,8.9,0.39,0.0,0.262,11.6,19.9,15.8,5.7,1.0,1.6,9.6,22.2,-0.2,0.2,0.0,0.004,-5.9,-2.6,-8.5,-0.3
Dikembe Mutombo*,C,27,DEN,82,2853,17.9,0.59,0.002,0.684,11.5,25.8,18.9,6.6,1.0,7.4,19.8,15.6,2.9,6.4,9.4,0.158,-0.9,5.2,4.2,4.5
Pete Myers,SG,30,CHI,82,2030,10.6,0.507,0.052000000000000005,0.349,3.1,7.3,5.2,17.3,2.0,0.7,17.5,16.9,0.6,2.4,3.0,0.07200000000000001,-2.3,0.1,-2.3,-0.1
Larry Nance,PF,34,CLE,33,909,17.1,0.526,0.0,0.271,9.8,19.2,14.5,8.7,1.6,4.0,9.8,19.2,1.4,1.4,2.8,0.146,-0.4,2.0,1.6,0.8
Chuck Nevitt,C,34,SAS,1,1,46.0,0.568,0.0,0.0,100.0,0.0,56.3,0.0,0.0,0.0,27.5,100.0,0.0,0.0,0.0,-0.174,0.8,-29.3,-28.5,0.0
Johnny Newman,SF,30,TOT,81,1697,14.1,0.545,0.136,0.33899999999999997,5.4,5.9,5.7,6.7,2.0,1.0,10.6,21.3,2.4,1.3,3.7,0.106,0.2,-1.4,-1.2,0.4
Ken Norman,SF,29,MIL,82,2539,12.6,0.49,0.20600000000000002,0.19899999999999998,7.2,15.9,11.3,14.3,1.2,1.2,13.0,19.6,0.6,1.3,1.9,0.036000000000000004,-0.8,-0.6,-1.5,0.3
Shaquille O'Neal*,C,21,ORL,81,3224,28.5,0.605,0.001,0.534,13.5,23.7,18.7,11.0,1.2,4.5,10.2,29.0,12.1,4.8,16.9,0.252,5.4,1.2,6.6,7.1
Dan O'Sullivan,C,25,DET,13,56,6.6,0.49200000000000005,0.0,1.0,3.9,16.1,9.9,7.3,0.0,0.0,14.8,15.9,0.0,0.0,0.0,0.017,-5.6,-2.9,-8.5,-0.1
Charles Oakley,PF,30,NYK,82,2932,15.3,0.54,0.004,0.41200000000000003,13.8,23.3,18.6,11.3,1.9,0.4,17.7,16.3,3.7,6.8,10.5,0.172,0.2,3.8,4.0,4.4
Hakeem Olajuwon*,C,31,HOU,80,3277,25.3,0.565,0.011000000000000001,0.32,8.2,23.3,16.2,16.4,2.0,5.7,12.3,29.8,6.4,7.9,14.3,0.21,2.2,4.7,7.0,7.4
Jimmy Oliver,SG,24,BOS,44,540,10.1,0.473,0.15,0.154,1.7,8.0,4.8,9.1,1.5,0.1,8.4,20.0,0.0,0.2,0.2,0.016,-2.7,-2.8,-5.5,-0.5
Bo Outlaw,SF,22,LAC,37,871,14.3,0.605,0.012,0.617,10.0,15.8,12.9,5.6,2.0,2.6,12.7,11.5,1.5,0.9,2.3,0.127,-0.3,1.6,1.3,0.7
Doug Overton,PG,24,WSB,61,749,8.4,0.456,0.051,0.24100000000000002,2.9,8.0,5.4,17.7,1.4,0.1,18.4,16.8,-0.4,0.0,-0.4,-0.027999999999999997,-4.1,-2.8,-6.9,-0.9
Billy Owens,PF,24,GSW,79,2738,15.6,0.532,0.015,0.336,9.3,15.9,12.6,16.8,1.5,1.3,16.1,20.0,3.0,2.6,5.7,0.099,0.6,0.9,1.5,2.4
Robert Pack,PG,24,DEN,66,1382,15.0,0.52,0.057999999999999996,0.469,2.1,7.6,4.9,40.4,2.9,0.4,25.2,25.0,-0.3,1.9,1.7,0.057,-1.2,-1.2,-2.5,-0.2
Gerald Paddio,SF,28,TOT,18,137,8.5,0.395,0.017,0.267,4.2,9.3,6.8,12.3,1.5,0.0,8.2,23.1,-0.2,0.1,-0.1,-0.035,-5.1,-3.4,-8.5,-0.2
Robert Parish*,C,40,BOS,74,1987,16.1,0.53,0.0,0.287,8.0,22.9,15.4,6.3,1.1,3.0,11.7,20.2,1.8,2.1,4.0,0.095,-1.6,0.4,-1.2,0.4
John Paxson,PG,33,CHI,27,343,8.3,0.508,0.324,0.028999999999999998,1.0,5.8,3.4,13.1,1.1,0.4,8.0,9.7,0.3,0.3,0.6,0.08800000000000001,-2.5,-1.3,-3.8,-0.2
Gary Payton*,PG,25,SEA,82,2881,17.8,0.526,0.047,0.24100000000000002,4.3,6.8,5.5,26.7,3.3,0.5,11.9,21.6,5.2,4.1,9.3,0.155,2.3,0.5,2.8,3.5
Anthony Peeler,SG,24,LAL,30,923,13.4,0.48,0.154,0.174,5.4,7.5,6.4,15.9,2.3,0.5,11.8,22.8,0.3,0.4,0.8,0.04,0.0,-1.4,-1.4,0.1
Mike Peplowski,C,23,SAC,55,667,9.6,0.5489999999999999,0.006999999999999999,0.312,7.9,20.1,13.8,5.2,1.3,2.4,17.5,12.3,0.3,0.7,0.9,0.066,-3.7,0.6,-3.1,-0.2
Will Perdue,C,28,CHI,43,397,9.8,0.46399999999999997,0.009000000000000001,0.28600000000000003,11.8,25.4,18.6,12.2,1.1,1.9,25.0,18.7,-0.4,0.7,0.2,0.03,-5.3,1.2,-4.1,-0.2
Sam Perkins,PF,32,SEA,81,2170,14.9,0.556,0.34700000000000003,0.349,6.5,13.5,10.0,7.4,1.6,1.0,10.3,19.8,4.2,2.8,7.0,0.155,1.5,-0.7,0.7,1.5
Elliot Perry,PG,24,PHO,27,432,11.3,0.419,0.027000000000000003,0.248,3.2,7.0,5.1,37.4,2.9,0.1,25.5,16.3,-0.1,0.4,0.3,0.031,-3.4,-2.0,-5.4,-0.4
Tim Perry,PF,28,PHI,80,2336,11.5,0.512,0.32,0.282,5.5,13.5,9.5,6.0,1.3,2.1,10.2,14.6,1.3,1.3,2.6,0.054000000000000006,-1.2,0.0,-1.2,0.5
Chuck Person,SF,29,MIN,77,2029,11.7,0.502,0.32299999999999995,0.128,3.3,11.2,7.3,15.7,1.1,0.4,12.0,21.8,0.4,0.8,1.2,0.027999999999999997,-0.1,-2.3,-2.4,-0.2
Richard Petruška,C,25,HOU,22,92,12.3,0.535,0.326,0.174,11.5,25.2,18.7,1.8,1.1,2.0,23.2,31.0,-0.2,0.2,0.0,-0.013999999999999999,-6.6,-4.2,-10.8,-0.2
Bobby Phills,SG,24,CLE,72,1531,14.1,0.513,0.023,0.305,5.4,10.7,8.0,13.8,2.3,0.5,9.8,18.9,1.9,1.7,3.5,0.111,-0.4,0.0,-0.4,0.6
Ricky Pierce,SG,34,SEA,51,1022,20.8,0.552,0.055,0.366,3.4,6.3,4.8,15.4,2.1,0.4,8.7,30.8,2.9,1.1,4.0,0.188,1.8,-3.1,-1.3,0.2
Ed Pinckney,PF,30,BOS,76,1524,14.5,0.573,0.0,0.433,11.8,23.7,17.7,5.5,1.9,1.8,15.3,11.6,2.2,1.8,4.0,0.126,-0.9,1.6,0.7,1.0
Scottie Pippen*,SF,28,CHI,72,2759,23.2,0.544,0.154,0.32,7.3,19.4,13.3,24.6,4.0,1.4,13.7,27.1,5.2,6.0,11.2,0.19399999999999998,4.5,3.8,8.3,7.2
Olden Polynice,C,29,TOT,68,2402,14.9,0.529,0.003,0.289,13.4,23.8,18.5,2.6,0.9,1.8,9.5,14.8,3.1,2.0,5.1,0.102,-1.3,-0.6,-1.9,0.1
Terry Porter,PG,30,POR,77,2074,16.4,0.5379999999999999,0.337,0.28,2.3,9.3,5.6,28.2,1.9,0.6,15.0,21.7,3.5,1.8,5.4,0.124,2.4,-1.3,1.0,1.6
Brent Price,PG,25,WSB,65,1035,13.2,0.5489999999999999,0.46,0.267,3.4,6.8,5.1,30.5,2.7,0.1,24.6,20.0,0.5,0.2,0.7,0.033,0.4,-3.1,-2.6,-0.2
Mark Price,PG,29,CLE,76,2386,22.7,0.586,0.29600000000000004,0.267,1.9,9.2,5.6,42.0,2.3,0.3,14.4,24.6,7.6,2.4,10.0,0.201,6.2,-1.7,4.6,3.9
Kurt Rambis,PF,35,LAL,50,635,14.0,0.565,0.009000000000000001,0.623,13.8,18.7,16.2,6.8,1.7,2.3,15.2,11.4,1.0,0.6,1.7,0.125,-0.9,0.8,-0.1,0.3
Mark Randall,PF,26,DEN,28,155,11.2,0.465,0.28,0.56,6.7,9.0,7.9,10.3,2.6,1.2,13.8,19.9,0.0,0.2,0.2,0.07400000000000001,-2.1,-0.3,-2.4,0.0
Dino Rađa*,PF,26,BOS,80,2303,18.2,0.562,0.001,0.32,9.3,19.0,14.1,7.9,1.5,1.8,12.2,23.0,3.8,2.2,5.9,0.124,0.8,-0.2,0.5,1.5
J.R. Reid,PF,25,SAS,70,1344,14.7,0.525,0.006,0.289,8.0,10.3,9.2,8.9,1.7,1.2,12.3,22.7,1.5,1.5,3.0,0.107,-0.6,-0.9,-1.5,0.2
Glen Rice,SF,26,MIA,81,2999,18.5,0.552,0.243,0.2,2.9,13.6,8.2,10.5,1.9,0.7,7.8,24.1,7.3,2.9,10.2,0.163,2.8,-1.0,1.8,2.9
Pooh Richardson,PG,27,IND,37,1022,13.3,0.47700000000000004,0.034,0.218,3.3,9.0,6.2,36.0,1.6,0.2,18.5,20.4,0.4,0.9,1.4,0.064,-0.7,-1.4,-2.1,0.0
Mitch Richmond*,SG,28,SAC,78,2897,17.7,0.551,0.218,0.358,2.6,8.3,5.4,18.5,1.8,0.4,11.6,27.2,5.2,1.2,6.4,0.106,3.2,-2.0,1.2,2.3
Isaiah Rider,SG,22,MIN,79,2415,14.2,0.5329999999999999,0.135,0.23800000000000002,5.9,9.3,7.6,15.5,1.1,0.7,15.0,26.2,0.9,0.8,1.7,0.034,0.4,-2.2,-1.8,0.1
Eric Riley,C,23,HOU,47,219,13.4,0.51,0.013999999999999999,0.529,12.9,16.8,15.0,6.3,1.2,2.6,14.8,20.5,0.1,0.4,0.4,0.09699999999999999,-3.6,-0.2,-3.7,-0.1
Doc Rivers,PG,32,NYK,19,499,12.9,0.523,0.409,0.17300000000000001,0.9,7.8,4.4,29.7,2.6,0.7,17.5,14.5,0.6,0.9,1.5,0.146,-0.4,0.6,0.2,0.3
Stanley Roberts,C,23,LAC,14,350,8.5,0.436,0.0,0.44,8.3,19.9,14.1,4.4,0.8,4.3,16.7,16.9,-0.5,0.4,-0.1,-0.013999999999999999,-6.0,0.6,-5.3,-0.3
Clifford Robinson,C,27,POR,82,2853,17.4,0.513,0.038,0.32799999999999996,6.0,15.4,10.5,8.9,2.0,2.5,9.5,25.4,3.7,3.7,7.5,0.126,0.0,0.6,0.6,1.9
David Robinson*,C,28,SAS,80,3241,30.7,0.5770000000000001,0.017,0.5579999999999999,8.8,20.3,14.8,21.6,2.3,5.4,10.9,32.0,13.3,6.7,20.0,0.29600000000000004,6.8,4.2,10.9,10.6
James Robinson,PG,23,POR,58,673,10.0,0.439,0.256,0.235,5.3,7.4,6.3,14.5,2.2,1.4,14.2,22.2,-0.5,0.7,0.2,0.015,-2.4,-0.9,-3.4,-0.2
Larry Robinson,SG,26,HOU,6,55,13.0,0.531,0.4,0.4,8.6,11.5,10.1,17.4,6.4,0.0,29.8,27.0,-0.1,0.1,0.0,-0.002,-2.2,3.1,0.9,0.0
Rumeal Robinson,PG,27,TOT,31,396,6.1,0.39799999999999996,0.132,0.191,1.6,7.0,4.3,23.6,2.3,0.5,20.7,22.2,-1.0,0.3,-0.6,-0.077,-5.5,-1.7,-7.2,-0.5
Dennis Rodman*,PF,32,SAS,79,2989,13.4,0.5489999999999999,0.08199999999999999,0.349,17.9,32.8,25.7,8.2,0.9,0.7,29.1,7.1,3.3,5.4,8.7,0.14,0.4,3.1,3.5,4.2
Rodney Rogers,SF,22,DEN,79,1406,12.9,0.509,0.16899999999999998,0.34700000000000003,7.4,10.4,8.9,11.4,2.2,2.1,17.3,23.0,-0.1,2.1,2.0,0.067,-1.4,0.5,-0.9,0.4
Tree Rollins,C,38,ORL,45,384,11.4,0.574,0.0,0.5660000000000001,9.7,18.2,14.0,3.0,0.9,5.7,16.4,8.8,0.4,0.5,0.9,0.113,-2.9,2.1,-0.8,0.1
Sean Rooks,C,24,DAL,47,1255,14.6,0.552,0.003,0.534,7.0,16.9,11.6,6.3,0.9,2.4,14.1,19.1,1.4,0.7,2.2,0.083,-1.9,-0.9,-2.8,-0.3
Donald Royal,SF,27,ORL,74,1357,14.6,0.588,0.006,0.775,7.9,12.6,10.3,6.3,1.9,0.7,14.0,17.0,2.6,1.2,3.8,0.135,-0.3,-0.6,-0.9,0.4
Bryon Russell,SF,23,UTA,67,1121,11.1,0.516,0.079,0.36200000000000004,6.4,12.2,9.3,7.0,3.1,1.2,14.5,14.9,0.4,1.7,2.1,0.08900000000000001,-1.6,2.3,0.7,0.8
John Salley,PF,29,MIA,76,1910,13.0,0.544,0.006999999999999999,0.516,7.8,16.4,12.1,10.1,1.5,2.8,14.9,14.2,2.5,2.3,4.8,0.122,-0.7,1.9,1.2,1.6
Danny Schayes,C,34,TOT,36,363,7.4,0.433,0.0,0.381,9.1,15.6,12.2,5.0,1.4,1.8,19.0,14.3,-0.2,0.2,0.0,-0.001,-5.9,-0.8,-6.6,-0.4
Steve Scheffler,C,26,SEA,35,152,17.7,0.684,0.0,0.435,8.6,11.7,10.1,6.0,2.3,0.0,12.7,17.7,0.5,0.2,0.7,0.228,1.5,-1.5,0.0,0.1
Dwayne Schintzius,C,25,NJN,30,319,7.8,0.37200000000000005,0.0,0.20199999999999999,8.4,21.2,14.7,5.8,1.1,3.3,12.4,13.8,-0.3,0.5,0.2,0.028999999999999998,-5.8,1.4,-4.4,-0.2
Detlef Schrempf,SF,31,SEA,81,2728,14.9,0.564,0.075,0.43200000000000005,6.2,13.5,9.9,14.8,1.4,0.2,13.9,19.6,5.1,3.2,8.4,0.14800000000000002,1.2,0.1,1.2,2.2
Byron Scott,SG,32,IND,67,1197,17.6,0.5489999999999999,0.135,0.35600000000000004,1.9,8.5,5.3,18.9,2.7,0.5,14.0,27.0,1.7,1.4,3.1,0.12300000000000001,0.7,-1.4,-0.7,0.4
Dennis Scott,SF,25,ORL,82,2283,14.1,0.513,0.409,0.168,2.7,8.0,5.4,13.9,1.8,0.9,8.4,20.8,3.4,1.5,5.0,0.10400000000000001,1.6,-1.6,0.0,1.2
Malik Sealy,SF,23,IND,43,623,12.1,0.456,0.057999999999999996,0.318,8.3,13.4,11.0,12.4,2.6,0.9,14.0,25.6,-0.3,0.9,0.6,0.043,-2.6,-0.3,-2.9,-0.1
Rony Seikaly,C,28,MIA,72,2410,17.1,0.55,0.002,0.526,11.5,23.4,17.4,8.8,1.3,2.9,16.5,21.2,3.3,3.4,6.7,0.133,-0.2,1.3,1.1,1.9
Brian Shaw,SG,27,MIA,77,2037,13.4,0.491,0.324,0.133,5.8,13.7,9.7,28.2,1.8,0.7,19.7,18.6,1.2,2.0,3.2,0.076,0.7,0.1,0.8,1.4
Lionel Simmons,SF,25,SAC,75,2702,14.8,0.496,0.017,0.324,6.6,16.3,11.4,17.5,1.9,1.2,13.9,20.6,1.5,2.3,3.8,0.067,-0.5,1.2,0.7,1.9
Scott Skiles,PG,29,ORL,82,2303,13.1,0.5489999999999999,0.256,0.345,2.1,7.1,4.6,30.0,1.0,0.1,20.6,17.3,3.5,0.9,4.4,0.091,0.1,-2.9,-2.8,-0.5
Charles Smith,SF,28,NYK,43,1105,11.3,0.496,0.04,0.305,6.9,9.9,8.5,7.2,1.2,2.9,12.4,20.4,0.4,2.0,2.4,0.10400000000000001,-2.6,1.7,-1.0,0.3
Chris Smith,PG,23,MIN,80,1617,10.2,0.488,0.092,0.33299999999999996,1.1,7.6,4.4,27.4,1.2,0.7,17.2,15.8,0.4,0.5,0.9,0.025,-2.7,-2.7,-5.3,-1.4
Doug Smith,PF,24,DAL,79,1684,13.5,0.47600000000000003,0.013000000000000001,0.187,7.1,16.9,11.6,11.8,2.5,1.5,11.2,20.8,0.7,1.6,2.3,0.066,-1.9,0.1,-1.7,0.1
Kenny Smith,PG,28,HOU,78,2209,14.2,0.581,0.309,0.218,1.3,5.4,3.5,22.6,1.4,0.1,13.9,18.1,3.9,2.2,6.1,0.132,0.9,-1.7,-0.8,0.7
LaBradford Smith,SG,24,TOT,66,877,11.6,0.484,0.196,0.275,4.2,6.4,5.3,18.7,2.2,0.4,12.7,18.9,0.4,0.4,0.8,0.045,-1.3,-1.9,-3.2,-0.3
Reggie Smith,PF,23,POR,43,316,9.4,0.428,0.0,0.528,13.2,21.2,17.1,1.7,1.8,1.2,11.9,13.0,0.0,0.4,0.4,0.068,-4.5,-0.8,-5.3,-0.3
Steve Smith,SG,24,MIA,78,2776,17.2,0.552,0.243,0.304,6.4,8.0,7.2,22.5,1.5,0.9,14.2,22.1,6.2,1.9,8.1,0.141,3.6,-0.8,2.8,3.4
Tony Smith,SG,25,LAL,73,1617,12.8,0.48200000000000004,0.081,0.193,6.8,6.2,6.5,13.8,1.8,0.5,10.2,19.4,1.2,0.5,1.7,0.05,-0.6,-1.7,-2.3,-0.1
Rik Smits,C,27,IND,78,2113,19.7,0.58,0.001,0.325,7.7,18.4,13.2,13.0,1.2,2.6,12.5,25.0,4.7,3.0,7.8,0.177,1.7,0.6,2.3,2.3
Andre Spencer,SF,29,TOT,28,349,15.6,0.523,0.0,0.653,9.2,13.6,11.4,9.5,2.7,1.3,12.1,20.8,0.4,0.3,0.8,0.109,-1.1,-0.3,-1.5,0.0
Elmore Spencer,C,24,LAC,76,1930,10.7,0.55,0.004,0.3,5.3,17.4,11.4,5.6,0.7,4.0,21.6,16.7,-1.0,1.6,0.6,0.016,-4.3,0.9,-3.4,-0.7
Felton Spencer,C,26,UTA,79,2210,11.7,0.54,0.0,0.536,12.5,21.8,17.2,2.8,1.0,2.1,16.9,15.1,1.4,3.2,4.7,0.102,-2.0,0.9,-1.2,0.5
Latrell Sprewell,SG,23,GSW,82,3533,15.9,0.532,0.276,0.322,2.5,9.7,6.1,15.3,2.5,1.3,12.3,21.5,4.7,3.2,8.0,0.10800000000000001,1.7,0.3,2.0,3.6
John Starks,SG,28,NYK,59,2057,16.0,0.516,0.345,0.254,2.1,8.0,5.1,28.9,2.4,0.2,14.5,27.1,2.1,3.7,5.8,0.135,2.5,0.2,2.7,2.4
Larry Stewart,SF,25,WSB,3,35,13.6,0.524,0.0,1.25,3.3,20.4,11.7,7.9,2.9,1.8,13.9,17.7,0.0,0.0,0.1,0.083,-3.7,-0.1,-3.8,0.0
Bryant Stith,SG,23,DEN,82,2853,12.7,0.53,0.011000000000000001,0.433,4.8,8.7,6.8,10.4,2.0,0.4,11.9,16.4,3.4,3.4,6.8,0.114,-0.2,1.0,0.8,2.0
John Stockton*,PG,31,UTA,82,2969,22.5,0.608,0.172,0.389,2.8,7.1,5.0,53.1,3.5,0.5,20.7,19.1,9.3,4.0,13.2,0.214,5.2,-0.8,4.4,4.8
Rod Strickland,PG,27,POR,82,2889,19.8,0.5429999999999999,0.009000000000000001,0.431,4.4,9.8,7.0,38.2,2.5,0.5,16.5,22.0,6.3,3.0,9.3,0.155,3.2,0.2,3.4,3.9
Derek Strong,PF,25,MIL,67,1131,14.6,0.514,0.038,0.604,10.5,18.5,14.3,6.6,1.7,0.8,12.4,18.8,1.3,0.8,2.1,0.08800000000000001,-2.3,-1.6,-3.8,-0.5
Isiah Thomas*,PG,32,DET,58,1750,15.2,0.488,0.165,0.33799999999999997,2.9,7.3,5.0,36.7,2.0,0.2,18.7,27.0,-0.2,0.4,0.2,0.006999999999999999,0.3,-2.4,-2.0,0.0
Kevin Thompson,C,22,POR,14,58,4.9,0.43700000000000006,0.071,0.14300000000000002,12.6,11.8,12.2,6.9,0.0,2.2,25.2,14.0,-0.1,0.0,0.0,-0.016,-4.9,-0.6,-5.6,-0.1
LaSalle Thompson,C,32,IND,30,282,6.1,0.38799999999999996,0.0,0.39,11.1,19.4,15.4,8.0,1.8,1.9,20.3,17.6,-0.5,0.5,0.0,-0.005,-5.7,1.0,-4.7,-0.2
Otis Thorpe,PF,31,HOU,82,2909,16.1,0.593,0.002,0.47700000000000004,11.0,21.7,16.6,9.9,1.1,0.6,16.0,17.6,4.9,4.9,9.8,0.162,0.3,1.7,2.0,2.9
Sedale Threatt,PG,32,LAL,81,2278,15.3,0.524,0.039,0.182,1.3,6.2,3.6,23.1,2.4,0.5,10.3,19.0,3.6,1.0,4.5,0.096,0.3,-1.9,-1.7,0.2
Wayman Tisdale,PF,29,SAC,79,2557,15.8,0.541,0.0,0.24100000000000002,6.6,17.5,12.0,9.2,0.7,1.3,9.2,22.2,3.8,1.6,5.4,0.10099999999999999,-0.1,-1.1,-1.2,0.5
Tom Tolbert,SF,28,LAC,49,640,7.9,0.475,0.09,0.254,6.0,11.8,9.0,6.4,1.0,1.4,16.5,15.2,-0.3,0.3,0.0,0.0,-4.5,-1.1,-5.5,-0.6
Sedric Toney,PG,31,CLE,12,64,-0.9,0.233,0.083,0.16699999999999998,1.8,3.6,2.7,22.7,0.0,0.0,28.0,12.5,-0.2,0.0,-0.2,-0.11699999999999999,-9.2,-4.0,-13.2,-0.2
Keith Tower,C,23,ORL,11,32,5.5,0.444,0.0,0.0,0.0,20.8,10.5,4.3,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.051,-5.8,-2.7,-8.6,-0.1
Jeff Turner,PF,31,ORL,68,1536,7.6,0.506,0.129,0.106,5.8,13.9,9.9,5.4,0.8,0.5,14.4,14.5,0.4,1.0,1.4,0.043,-2.6,-1.0,-3.6,-0.6
Nick Van Exel,PG,22,LAL,81,2700,13.6,0.485,0.34700000000000003,0.183,1.8,8.0,4.8,25.4,1.6,0.2,11.3,19.9,2.7,0.7,3.4,0.061,1.1,-2.5,-1.4,0.4
Loy Vaught,PF,25,LAC,75,2118,16.0,0.5660000000000001,0.006999999999999999,0.262,11.0,21.8,16.5,5.2,1.7,0.6,11.0,17.0,3.4,2.2,5.5,0.125,-0.2,-0.5,-0.8,0.7
Kenny Walker,SF,29,WSB,73,1397,10.7,0.5329999999999999,0.011000000000000001,0.456,9.7,14.6,12.1,3.3,0.9,2.6,11.8,11.5,1.5,0.4,1.9,0.065,-2.0,-0.6,-2.6,-0.2
Rex Walters,SG,23,NJN,48,386,16.2,0.623,0.243,0.29600000000000004,1.6,8.9,5.2,28.6,2.0,0.5,18.8,17.5,0.8,0.4,1.2,0.149,1.0,-2.0,-1.1,0.1
Clarence Weatherspoon,SF,23,PHI,82,3147,18.1,0.525,0.013999999999999999,0.345,8.8,20.2,14.5,10.3,1.6,2.2,12.0,22.5,3.1,2.8,6.0,0.091,-0.1,0.7,0.5,2.0
Spud Webb,PG,30,SAC,79,2567,15.2,0.546,0.20199999999999999,0.31,1.8,7.7,4.7,31.2,1.8,0.6,15.4,17.9,4.0,1.1,5.1,0.096,1.2,-1.8,-0.6,0.9
Chris Webber,C,20,GSW,76,2438,21.7,0.5589999999999999,0.013999999999999999,0.342,13.8,17.0,15.4,17.1,1.8,4.1,14.7,23.7,4.6,3.2,7.8,0.154,2.9,2.4,5.3,4.5
Bill Wennington,C,30,CHI,76,1371,14.0,0.52,0.004,0.183,10.0,20.2,15.1,7.9,1.6,1.5,12.6,19.2,1.3,2.3,3.5,0.124,-1.9,0.4,-1.5,0.2
Matt Wenstrom,C,23,BOS,11,37,15.6,0.625,0.0,1.0,18.2,18.4,18.3,0.0,0.0,3.4,21.7,21.6,0.0,0.0,0.1,0.098,-3.5,-6.1,-9.6,-0.1
David Wesley,PG,23,NJN,60,542,13.0,0.46399999999999997,0.27,0.305,1.9,6.7,4.3,33.3,3.5,0.5,20.9,19.4,-0.1,0.7,0.6,0.053,-1.8,-1.4,-3.2,-0.2
Doug West,SG,26,MIN,72,2182,13.3,0.532,0.009000000000000001,0.259,3.4,8.9,6.2,14.1,1.5,0.7,12.1,22.6,1.6,0.9,2.6,0.055999999999999994,-0.6,-1.6,-2.2,-0.1
Mark West,C,33,PHO,82,1236,12.3,0.5670000000000001,0.0,0.406,10.3,16.5,13.4,3.6,1.2,5.5,18.0,13.9,0.8,1.6,2.4,0.094,-2.4,1.7,-0.7,0.4
Ennis Whatley,PG,31,ATL,82,1004,12.8,0.551,0.025,0.28,2.4,8.5,5.4,25.7,3.0,0.1,22.7,14.7,0.8,1.4,2.2,0.105,-2.3,-0.1,-2.4,-0.1
Randy White,PF,26,DAL,18,320,11.4,0.45399999999999996,0.179,0.295,9.8,20.1,14.6,5.4,1.6,2.1,12.5,19.1,-0.1,0.3,0.2,0.032,-3.4,-1.2,-4.7,-0.2
Chris Whitney,PG,22,SAS,40,339,3.5,0.406,0.366,0.183,1.7,7.6,4.8,21.4,1.7,0.2,29.5,16.6,-0.7,0.3,-0.3,-0.049,-5.6,-1.7,-7.3,-0.5
Morlon Wiley,PG,27,TOT,16,158,4.1,0.36200000000000004,0.345,0.0,0.0,7.5,3.6,20.1,4.8,0.0,37.0,12.4,-0.4,0.2,-0.2,-0.069,-7.0,0.4,-6.6,-0.2
Dominique Wilkins*,SF,34,TOT,74,2635,21.4,0.529,0.18600000000000003,0.32899999999999996,7.5,12.3,9.9,11.3,1.7,0.7,8.6,32.0,5.6,2.8,8.4,0.153,3.0,-2.2,0.9,1.9
Gerald Wilkins,SG,30,CLE,82,2768,14.9,0.539,0.217,0.256,4.4,8.3,6.4,14.7,2.0,0.9,10.8,19.7,4.2,2.6,6.8,0.11800000000000001,1.7,0.0,1.7,2.6
