Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Anthony Johnson,PG,35,ORL,31,0,406,6.3,14.3,0.441,1.7,5.0,0.33299999999999996,4.6,9.2,0.5,2.4,2.6,0.95,1.0,5.1,6.2,8.1,1.4,0.1,3.3,4.1,16.7,0,110,106
James Johnson,PF,22,CHI,65,11,757,6.5,14.3,0.452,1.0,3.1,0.326,5.4,11.2,0.488,3.5,4.8,0.7290000000000001,2.3,6.4,8.7,3.3,1.4,2.9,4.2,8.6,17.4,0,95,104
Joe Johnson,SG,28,ATL,76,76,2886,11.7,25.6,0.45799999999999996,2.4,6.5,0.369,9.3,19.1,0.488,4.1,5.0,0.818,1.4,5.1,6.5,6.8,1.5,0.1,2.7,2.7,29.9,0,112,109
Dahntay Jones,SF,29,IND,76,26,1892,7.5,16.3,0.461,0.1,0.8,0.125,7.4,15.4,0.479,5.2,6.7,0.77,1.3,4.7,6.0,3.9,1.0,1.0,3.4,6.2,20.3,0,100,109
Dwayne Jones,PF,26,PHO,2,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,14.4,0.0,0.0,0.0,0.0,7.2,0.0,0,0,108
James Jones,SF,29,MIA,36,6,503,4.6,12.7,0.361,3.9,9.6,0.41100000000000003,0.6,3.1,0.207,2.4,3.0,0.821,0.4,4.4,4.8,1.8,1.2,0.4,1.2,4.8,15.5,0,113,108
Solomon Jones,C,25,IND,52,2,675,5.7,12.9,0.44299999999999995,0.0,0.2,0.0,5.7,12.7,0.451,3.7,5.2,0.718,3.7,6.8,10.6,2.3,1.0,2.7,2.9,9.2,15.2,0,99,106
DeAndre Jordan,C,21,LAC,70,12,1137,6.6,10.9,0.605,0.0,0.1,0.0,6.6,10.8,0.61,2.2,5.8,0.375,5.6,10.5,16.1,1.0,0.7,2.8,3.4,6.9,15.3,0,101,107
Chris Kaman,C,27,LAC,76,76,2608,11.7,23.9,0.49,0.0,0.1,0.0,11.7,23.8,0.49200000000000005,4.6,6.1,0.7490000000000001,3.7,10.3,14.0,2.4,0.7,1.9,4.4,4.2,28.0,0,99,109
Jason Kapono,SF,28,PHI,57,12,976,6.8,16.2,0.419,3.4,9.2,0.368,3.4,7.0,0.485,0.5,0.8,0.6,0.8,2.8,3.5,2.1,1.1,0.3,1.8,4.3,17.4,0,103,115
Coby Karl,SF-SG,26,TOT,7,1,113,4.7,13.6,0.344,0.8,4.7,0.182,3.8,8.9,0.429,1.7,2.5,0.667,1.7,5.9,7.6,6.4,1.3,0.4,4.2,5.9,11.9,0,82,113
Jason Kidd*,PG,36,DAL,80,80,2881,5.1,12.1,0.423,3.2,7.5,0.425,1.9,4.6,0.42,1.4,1.8,0.8079999999999999,0.9,7.2,8.0,13.0,2.6,0.6,3.5,2.6,14.8,0,115,105
Andrei Kirilenko,SF,28,UTA,58,35,1681,7.4,14.7,0.506,0.8,2.7,0.292,6.6,12.0,0.555,5.3,7.1,0.7440000000000001,2.3,5.7,8.0,4.8,2.5,2.2,2.4,3.1,20.9,0,117,103
Kyle Korver,SG,28,UTA,52,0,952,7.4,15.0,0.493,3.2,5.9,0.536,4.2,9.1,0.465,2.1,2.6,0.7959999999999999,0.5,5.4,6.0,4.8,1.4,0.6,2.3,4.1,20.1,0,116,107
Kosta Koufos,C,20,UTA,36,0,172,6.5,14.0,0.46799999999999997,0.0,0.0,0.0,6.5,14.0,0.46799999999999997,2.7,4.5,0.6,4.8,8.6,13.4,1.8,0.6,1.2,4.5,7.7,15.8,0,91,106
Nenad Krstić,C,26,OKC,76,76,1741,8.3,16.6,0.502,0.0,0.1,0.2,8.3,16.4,0.505,2.3,3.1,0.7170000000000001,4.0,7.4,11.3,1.5,0.9,1.3,1.7,5.2,18.9,0,111,106
Oliver Lafayette,SG,25,BOS,1,0,22,7.1,14.3,0.5,2.4,4.8,0.5,4.8,9.5,0.5,0.0,0.0,0.0,2.4,7.1,9.5,4.8,0.0,0.0,2.4,0.0,16.7,0,112,109
Carl Landry,PF,26,TOT,80,29,2469,10.3,19.3,0.536,0.0,0.1,0.33299999999999996,10.3,19.2,0.537,7.1,8.8,0.8059999999999999,3.9,5.8,9.7,1.4,1.1,1.3,2.8,4.8,27.8,0,117,110
Marcus Landry,SF,24,TOT,18,0,111,7.4,19.8,0.37200000000000005,4.1,12.9,0.321,3.2,6.9,0.467,1.4,2.3,0.6,2.3,6.4,8.7,0.0,0.5,0.9,2.8,6.4,20.3,0,90,113
Acie Law,PG,25,TOT,26,1,234,7.6,16.2,0.467,1.1,3.5,0.313,6.5,12.8,0.508,8.2,10.6,0.7759999999999999,0.6,3.0,3.7,5.6,2.4,0.2,3.7,3.5,24.5,0,111,109
Ty Lawson,PG,22,DEN,65,8,1318,7.7,15.0,0.515,1.3,3.2,0.41,6.4,11.8,0.544,4.1,5.4,0.757,1.6,3.2,4.8,7.8,1.8,0.1,3.2,3.4,20.8,0,118,111
Courtney Lee,SG,24,NJN,71,66,2375,7.5,17.1,0.436,1.7,5.0,0.33799999999999997,5.8,12.2,0.47600000000000003,2.9,3.4,0.8690000000000001,1.3,4.2,5.6,2.7,2.1,0.4,1.7,2.9,19.6,0,106,111
David Lee,C,26,NYK,81,81,3019,11.6,21.3,0.545,0.0,0.1,0.0,11.6,21.1,0.5489999999999999,4.5,5.6,0.812,3.9,12.2,16.1,5.0,1.4,0.7,3.2,4.3,27.7,0,116,108
Rashard Lewis,PF,30,ORL,72,72,2369,7.7,17.7,0.435,3.7,9.3,0.397,4.0,8.4,0.47600000000000003,3.2,4.0,0.8059999999999999,1.4,5.6,7.0,2.4,1.7,0.6,2.4,4.0,22.3,0,111,104
Shaun Livingston,PG,24,TOT,36,18,796,6.8,13.2,0.517,0.0,0.4,0.0,6.8,12.8,0.5329999999999999,2.8,3.2,0.875,1.1,4.1,5.1,8.5,1.1,0.7,3.8,4.0,16.4,0,107,111
Brook Lopez,C,21,NJN,82,82,3027,9.8,19.6,0.499,0.0,0.0,0.0,9.8,19.6,0.5,7.2,8.8,0.8170000000000001,4.7,7.6,12.3,3.2,1.0,2.4,3.5,4.4,26.8,0,112,110
Robin Lopez,C,21,PHO,51,31,986,8.7,14.9,0.588,0.0,0.0,0.0,8.7,14.9,0.588,4.5,6.4,0.7040000000000001,5.3,7.4,12.7,0.4,0.5,2.7,2.1,6.0,22.0,0,123,110
Kevin Love,PF,21,MIN,60,22,1714,8.5,18.8,0.45,1.0,3.1,0.33,7.5,15.7,0.474,6.6,8.0,0.815,6.6,12.6,19.2,4.0,1.3,0.7,3.4,4.0,24.5,0,113,109
Kyle Lowry,PG,23,HOU,68,0,1651,5.7,14.3,0.397,1.1,4.2,0.272,4.5,10.1,0.44799999999999995,6.6,8.0,0.8270000000000001,2.8,4.8,7.6,9.4,1.9,0.3,3.6,5.3,19.2,0,113,109
Corey Maggette,PF,30,GSW,70,49,2081,10.5,20.4,0.516,0.3,1.1,0.26,10.2,19.2,0.531,10.6,12.7,0.835,2.1,6.5,8.6,4.0,1.2,0.1,3.9,5.3,31.9,0,116,113
Jamaal Magloire,C,31,MIA,36,0,359,4.2,8.4,0.5,0.0,0.0,0.0,4.2,8.4,0.5,3.1,8.8,0.35600000000000004,6.1,11.9,18.1,0.1,1.3,1.6,2.5,8.8,11.5,0,96,101
Ian Mahinmi,C,23,SAS,26,0,165,11.1,17.5,0.636,0.0,0.0,0.0,11.1,17.5,0.636,9.8,14.9,0.66,4.1,12.4,16.5,0.6,1.0,2.5,4.8,10.2,32.1,0,115,100
Shawn Marion,SF,31,DAL,75,75,2385,8.6,16.9,0.508,0.1,0.4,0.158,8.5,16.5,0.516,2.3,3.0,0.755,3.4,6.9,10.4,2.3,1.5,1.3,2.2,3.1,19.5,0,107,106
Sean Marks,C,34,NOH,14,0,75,2.8,5.5,0.5,0.0,0.0,0.0,2.8,5.5,0.5,1.4,3.5,0.4,9.7,6.2,15.9,1.4,0.0,2.1,1.4,11.7,6.9,0,126,112
Cartier Martin,SF,25,TOT,18,2,390,6.3,17.1,0.368,2.1,6.2,0.34700000000000003,4.2,10.9,0.379,3.0,3.8,0.8,3.1,5.4,8.6,2.0,1.4,0.1,2.4,6.0,17.7,0,97,113
Kenyon Martin,PF,32,DEN,58,58,1986,7.2,15.8,0.456,0.2,0.7,0.276,7.0,15.1,0.465,2.4,4.3,0.557,3.6,10.3,13.9,2.8,1.8,1.6,2.3,4.7,17.0,0,101,104
Kevin Martin,SG,26,TOT,46,43,1633,9.0,21.7,0.41700000000000004,2.2,6.6,0.33299999999999996,6.8,15.1,0.45299999999999996,9.3,10.6,0.8759999999999999,0.9,4.2,5.1,3.5,1.4,0.2,2.9,3.0,29.6,0,113,111
Desmond Mason,SF,32,SAC,5,4,66,3.9,9.3,0.41700000000000004,0.0,0.0,0.0,3.9,9.3,0.41700000000000004,2.3,3.1,0.75,3.1,7.0,10.1,1.5,0.8,0.8,3.1,3.9,10.1,0,89,111
Roger Mason,SG,29,SAS,79,5,1515,6.7,17.1,0.389,3.0,9.1,0.33299999999999996,3.6,8.0,0.45299999999999996,0.9,1.2,0.794,0.4,5.2,5.6,4.7,1.0,0.5,2.0,3.4,17.3,0,101,107
Wesley Matthews,SG,23,UTA,82,48,2025,6.9,14.3,0.483,1.6,4.2,0.382,5.3,10.1,0.525,4.0,4.9,0.8290000000000001,1.3,3.6,4.8,3.1,1.6,0.4,2.3,3.8,19.4,0,113,108
Jason Maxiell,C,26,DET,76,29,1550,7.4,14.5,0.511,0.0,0.0,0.0,7.4,14.5,0.512,3.1,5.4,0.574,5.6,8.4,14.0,1.4,1.3,1.3,2.4,6.1,17.9,0,109,110
Sean May,C,25,SAC,37,4,331,7.9,17.1,0.45899999999999996,0.0,0.6,0.0,7.9,16.5,0.47700000000000004,3.2,4.9,0.6559999999999999,3.1,7.7,10.8,2.6,1.9,1.1,2.9,7.1,19.0,0,99,108
Eric Maynor,PG,22,TOT,81,2,1269,6.2,14.9,0.418,0.9,2.9,0.31,5.4,12.0,0.444,2.1,2.9,0.722,0.9,4.4,5.2,10.8,1.6,0.4,3.4,4.7,15.5,0,103,107
O.J. Mayo,SG,22,MEM,82,82,3113,8.9,19.5,0.45799999999999996,2.2,5.9,0.38299999999999995,6.7,13.6,0.49,3.5,4.3,0.809,1.0,4.1,5.1,4.0,1.6,0.3,2.9,2.9,23.6,0,110,112
Luc Mbah a Moute,PF,23,MIL,73,62,1866,5.0,10.4,0.48,0.2,0.5,0.353,4.8,9.9,0.486,2.6,3.7,0.6990000000000001,4.8,6.4,11.2,2.3,1.7,1.1,2.0,5.1,12.7,0,111,103
Antonio McDyess,PF,35,SAS,77,50,1617,6.6,13.9,0.479,0.0,0.1,0.0,6.6,13.8,0.48100000000000004,1.2,1.8,0.632,4.8,9.9,14.7,2.7,1.4,1.0,2.6,4.8,14.4,0,103,103
JaVale McGee,C,22,WAS,60,19,968,8.4,16.6,0.508,0.0,0.1,0.0,8.4,16.6,0.51,4.0,6.3,0.638,4.8,8.4,13.1,0.8,0.9,5.5,2.8,6.6,20.9,0,106,105
Tracy McGrady*,SG,30,TOT,30,24,673,6.9,17.8,0.387,1.2,4.9,0.25,5.7,13.0,0.439,3.6,4.8,0.746,1.7,5.5,7.1,7.5,1.1,1.1,3.3,3.0,18.6,0,98,112
Dominic McGuire,SF,24,TOT,51,2,307,3.2,8.8,0.365,0.0,0.0,0.0,3.2,8.8,0.365,0.0,1.2,0.0,3.9,9.5,13.4,1.9,0.8,0.7,2.9,5.9,6.4,0,75,109
Josh McRoberts,C,22,IND,42,3,524,7.2,13.8,0.521,0.8,2.2,0.348,6.4,11.6,0.5529999999999999,1.8,3.6,0.5,3.8,8.2,12.0,4.2,1.6,1.5,1.8,7.0,16.9,0,114,105
Jodie Meeks,SG,22,TOT,60,0,719,7.6,19.5,0.38799999999999996,3.1,9.6,0.318,4.5,9.9,0.456,2.3,2.8,0.795,0.7,6.6,7.2,2.8,1.3,0.4,1.8,3.8,20.5,0,100,107
Pops Mensah-Bonsu,PF,26,TOT,20,0,120,5.6,14.2,0.39399999999999996,0.0,0.0,0.0,5.6,14.2,0.39399999999999996,5.6,10.3,0.542,6.9,8.2,15.0,1.3,1.7,3.9,4.3,8.6,16.7,0,92,107
C.J. Miles,SF,22,UTA,63,28,1497,8.2,19.2,0.429,2.5,7.4,0.341,5.7,11.8,0.484,2.3,3.2,0.695,1.4,4.3,5.7,3.6,2.0,0.6,2.8,6.5,21.3,0,100,107
Darko Miličić,C,24,TOT,32,18,685,7.3,14.9,0.49,0.0,0.1,0.0,7.3,14.8,0.493,1.1,2.0,0.536,3.4,7.6,11.0,3.4,1.6,2.5,2.6,6.0,15.7,0,101,109
Andre Miller,PG,33,POR,82,66,2500,8.8,19.9,0.445,0.4,1.8,0.2,8.5,18.1,0.469,7.0,8.6,0.821,1.8,4.0,5.8,9.7,2.0,0.2,3.8,3.7,25.1,0,111,108
Brad Miller,C,33,CHI,82,37,1950,6.6,15.4,0.43,1.0,3.5,0.28,5.6,11.9,0.474,4.8,5.8,0.8270000000000001,2.2,8.4,10.6,4.1,1.2,0.8,2.8,5.0,19.0,0,106,105
Mike Miller,SG,29,WAS,54,50,1805,6.3,12.6,0.501,2.4,5.0,0.48,3.9,7.6,0.515,2.0,2.5,0.8240000000000001,1.6,8.2,9.8,6.2,1.1,0.3,3.3,3.8,17.0,0,114,110
Patty Mills,PG,21,POR,10,0,38,14.4,34.6,0.41700000000000004,2.9,5.8,0.5,11.5,28.8,0.4,5.8,10.1,0.5710000000000001,1.4,1.4,2.9,7.2,0.0,0.0,5.8,8.6,37.4,0,95,114
Paul Millsap,PF,24,UTA,82,8,2277,8.7,16.1,0.5379999999999999,0.0,0.2,0.111,8.6,15.9,0.5429999999999999,4.1,5.9,0.693,4.2,8.4,12.6,2.9,1.4,2.2,2.6,6.4,21.4,0,113,103
Nazr Mohammed,C,32,CHA,58,29,984,10.2,18.5,0.5529999999999999,0.0,0.0,0.0,10.2,18.5,0.5529999999999999,4.4,6.7,0.648,6.2,10.3,16.4,1.5,0.8,2.3,2.9,5.7,24.8,0,113,101
Jamario Moon,SF,29,CLE,61,2,1052,5.7,12.3,0.462,1.6,5.0,0.32,4.1,7.3,0.5579999999999999,1.8,2.2,0.8,1.3,8.2,9.5,2.4,1.7,1.5,1.1,3.4,14.8,0,114,103
Mikki Moore,C,34,GSW,23,20,406,6.4,10.6,0.6,0.0,0.0,0.0,6.4,10.6,0.6,0.8,1.3,0.636,3.1,5.1,8.1,4.2,0.6,1.5,2.5,7.1,13.5,0,115,114
Randolph Morris,PF,24,ATL,28,0,124,9.9,17.6,0.561,0.0,0.0,0.0,9.9,17.6,0.561,6.9,11.6,0.593,4.3,12.0,16.3,0.9,2.1,1.3,5.2,14.6,26.6,0,102,101
Adam Morrison,SF,25,LAL,31,0,241,6.9,18.2,0.376,1.1,4.5,0.23800000000000002,5.8,13.7,0.42200000000000004,1.1,1.7,0.625,2.1,4.7,6.9,3.9,0.6,0.4,2.1,3.6,15.9,0,92,108
Anthony Morrow,SG,24,GSW,69,37,2018,7.8,16.7,0.46799999999999997,3.3,7.3,0.456,4.5,9.4,0.47700000000000004,2.4,2.7,0.8859999999999999,1.4,4.7,6.1,2.5,1.5,0.4,2.0,3.7,21.3,0,113,114
Byron Mullens,PF,20,OKC,13,0,54,6.7,18.1,0.368,0.0,0.0,0.0,6.7,18.1,0.368,0.0,0.0,0.0,2.9,6.7,9.5,1.0,1.9,0.0,3.8,12.4,13.4,0,72,105
Troy Murphy,PF,29,IND,72,69,2344,8.1,17.2,0.47200000000000003,2.7,7.0,0.384,5.4,10.1,0.5329999999999999,3.2,4.1,0.7979999999999999,2.7,12.8,15.6,3.2,1.5,0.7,2.1,3.7,22.2,0,115,103
Ronald Murray,SG,30,TOT,75,2,1673,8.4,21.4,0.392,2.2,6.9,0.312,6.2,14.5,0.431,4.4,6.1,0.727,0.9,4.9,5.7,4.2,1.4,0.5,2.9,4.0,23.4,0,98,106
Eduardo Nájera,PF,33,TOT,46,5,685,4.7,11.1,0.425,1.4,4.9,0.297,3.3,6.2,0.524,1.1,1.8,0.583,2.6,6.2,8.7,2.2,2.0,1.1,1.9,7.1,11.9,0,100,107
Steve Nash*,PG,35,PHO,81,81,2660,9.4,18.6,0.507,2.3,5.5,0.426,7.1,13.1,0.54,4.0,4.3,0.938,0.6,4.4,5.1,16.9,0.8,0.2,5.6,2.0,25.2,0,121,114
Jameer Nelson,PG,27,ORL,65,64,1860,8.9,19.8,0.449,2.4,6.3,0.381,6.5,13.5,0.48100000000000004,2.7,3.3,0.845,0.7,4.7,5.4,9.9,1.3,0.1,3.9,4.1,22.9,0,110,106
Rasho Nesterović,C,33,TOR,42,8,413,10.1,18.6,0.544,0.0,0.0,0.0,10.1,18.6,0.544,0.1,0.6,0.2,4.6,6.5,11.1,3.1,1.2,2.1,2.0,6.7,20.4,0,111,112
Joakim Noah,C,24,CHI,64,54,1925,7.0,13.9,0.504,0.0,0.0,0.0,7.0,13.9,0.504,4.4,5.9,0.7440000000000001,5.9,13.0,18.9,3.5,0.9,2.7,3.1,5.3,18.4,0,112,101
Andrés Nocioni,SF,30,SAC,75,28,1477,8.1,20.3,0.39899999999999997,3.3,8.6,0.386,4.8,11.7,0.408,2.5,3.4,0.7170000000000001,1.1,6.6,7.7,2.6,1.1,0.9,2.3,5.5,22.0,0,101,111
Steve Novak,SF,26,LAC,54,0,362,6.0,15.5,0.389,3.2,10.2,0.31,2.9,5.3,0.541,1.0,1.3,0.778,0.1,4.6,4.7,0.9,1.0,0.3,0.3,3.0,16.2,0,107,113
Dirk Nowitzki,PF,31,DAL,81,80,3039,12.3,25.5,0.48100000000000004,0.9,2.1,0.42100000000000004,11.4,23.5,0.48700000000000004,9.2,10.0,0.915,1.4,9.2,10.6,3.7,1.2,1.3,2.5,3.6,34.6,0,116,105
Patrick O'Bryant,C,23,TOR,11,0,51,8.1,15.2,0.5329999999999999,0.0,1.0,0.0,8.1,14.2,0.5710000000000001,3.0,6.1,0.5,2.0,9.1,11.1,1.0,2.0,4.0,5.1,12.1,19.2,0,87,106
Jermaine O'Neal,C,31,MIA,70,70,1991,10.6,20.0,0.529,0.0,0.1,0.0,10.6,20.0,0.53,4.4,6.1,0.72,3.3,9.7,13.1,2.5,0.7,2.6,3.4,5.7,25.6,0,108,103
Shaquille O'Neal*,C,37,CLE,53,53,1240,11.1,19.6,0.5660000000000001,0.0,0.0,0.0,11.1,19.6,0.5670000000000001,4.7,9.6,0.496,3.9,11.1,15.0,3.4,0.6,2.6,4.4,7.2,27.0,0,104,102
Fabricio Oberto,C,34,WAS,57,20,650,2.8,4.5,0.625,0.0,0.0,0.0,2.8,4.5,0.625,1.0,1.4,0.765,2.7,5.7,8.5,4.1,0.9,0.7,2.9,9.8,6.7,0,106,111
Greg Oden,C,22,POR,21,21,502,10.0,16.6,0.605,0.0,0.0,0.0,10.0,16.6,0.605,5.3,7.0,0.7659999999999999,7.0,12.4,19.4,2.1,0.9,5.2,4.3,9.2,25.4,0,118,100
Lamar Odom,PF,30,LAL,82,38,2585,6.8,14.8,0.46299999999999997,1.2,3.6,0.319,5.7,11.1,0.51,2.8,4.0,0.693,3.7,12.4,16.0,5.3,1.5,1.2,3.0,4.5,17.6,0,109,100
Emeka Okafor,C,27,NOH,82,82,2370,7.6,14.3,0.53,0.0,0.0,0.0,7.6,14.3,0.53,3.4,6.0,0.562,5.5,10.7,16.2,1.2,1.2,2.8,2.4,4.8,18.6,0,110,106
Mehmet Okur,C,30,UTA,73,73,2149,8.5,18.5,0.45799999999999996,2.0,5.1,0.385,6.5,13.4,0.486,4.7,5.7,0.82,3.1,9.1,12.3,2.8,0.9,1.9,3.0,5.3,23.5,0,109,104
Kevin Ollie,PG,37,OKC,25,0,263,3.5,8.8,0.4,0.0,0.2,0.0,3.5,8.6,0.409,1.6,1.6,1.0,0.6,4.3,4.9,3.9,1.8,0.0,1.2,3.1,8.6,0,102,108
Travis Outlaw,SF,25,TOT,34,6,730,7.9,20.3,0.391,2.9,7.6,0.381,5.1,12.7,0.39799999999999996,3.5,4.3,0.831,2.4,6.4,8.7,2.5,1.3,1.2,2.3,3.1,22.3,0,103,110
Zaza Pachulia,C,25,ATL,78,1,1089,5.9,12.0,0.488,0.0,0.2,0.0,5.9,11.8,0.496,4.5,7.0,0.65,5.7,8.6,14.3,2.1,1.8,1.5,2.8,9.1,16.3,0,110,104
Jannero Pargo,PG,30,CHI,63,5,829,8.2,23.7,0.34600000000000003,2.4,8.6,0.275,5.8,15.1,0.387,2.6,2.8,0.9329999999999999,0.6,4.3,4.9,5.5,1.8,0.1,3.1,4.2,21.4,0,89,107
Anthony Parker,SG,34,CLE,81,81,2289,4.7,10.9,0.434,2.5,6.0,0.414,2.2,4.9,0.45799999999999996,1.7,2.2,0.789,0.7,4.6,5.3,3.6,1.4,0.4,1.6,3.5,13.7,0,113,107
Tony Parker,PG,27,SAS,56,50,1728,10.6,21.7,0.48700000000000004,0.3,1.0,0.294,10.3,20.7,0.49700000000000005,5.6,7.5,0.7559999999999999,0.2,3.9,4.1,9.6,0.9,0.2,4.5,2.9,27.1,0,106,108
Chris Paul,PG,24,NOH,45,45,1712,9.5,19.3,0.493,1.6,3.8,0.409,7.9,15.4,0.514,4.9,5.8,0.847,0.6,5.2,5.8,14.5,2.9,0.2,3.4,3.6,25.5,0,122,109
Sasha Pavlović,SF,26,MIN,71,0,877,6.2,17.1,0.363,2.0,6.7,0.297,4.2,10.4,0.40700000000000003,0.6,1.5,0.385,0.7,6.0,6.7,3.3,1.3,0.3,3.0,4.8,15.0,0,83,113
Oleksiy Pecherov,C,24,MIN,44,5,447,8.6,21.0,0.41,1.6,5.8,0.26899999999999996,7.0,15.2,0.46299999999999997,3.2,3.6,0.9059999999999999,3.6,10.3,13.9,1.2,1.0,1.6,3.6,6.1,22.0,0,95,109
Kendrick Perkins,C,25,BOS,78,78,2154,7.6,12.7,0.602,0.0,0.1,0.0,7.6,12.6,0.605,4.0,6.8,0.5820000000000001,3.8,10.7,14.5,1.9,0.6,3.2,4.0,5.3,19.2,0,105,101
Morris Peterson,SG,32,NOH,46,39,973,6.2,16.0,0.385,3.3,9.1,0.363,2.9,6.9,0.415,1.8,2.9,0.611,0.9,5.8,6.7,2.2,1.3,0.3,1.4,4.3,17.4,0,102,112
Johan Petro,C,24,DEN,36,16,436,6.3,11.7,0.535,0.0,0.1,0.0,6.3,11.6,0.54,1.6,2.4,0.667,3.7,11.3,15.0,1.6,1.2,1.5,2.7,9.3,14.2,0,105,105
Paul Pierce,SF,32,BOS,71,71,2411,8.9,18.8,0.47200000000000003,2.4,5.7,0.414,6.5,13.1,0.49700000000000005,8.0,9.4,0.852,0.8,5.9,6.7,4.7,1.8,0.7,3.6,4.3,28.2,0,114,105
Mickaël Piétrus,SF,27,ORL,75,24,1687,7.2,16.7,0.43200000000000005,3.6,9.5,0.379,3.6,7.2,0.502,2.1,3.4,0.633,1.2,5.4,6.6,1.5,1.6,1.0,2.1,4.3,20.1,0,106,104
James Posey,SF,33,NOH,77,2,1731,3.8,10.3,0.365,2.4,7.2,0.335,1.3,3.1,0.43700000000000006,2.0,2.4,0.825,1.0,8.9,9.8,3.5,1.3,0.6,1.5,6.1,11.9,0,108,110
Leon Powe,SF,26,CLE,20,2,236,4.7,10.9,0.429,0.0,0.0,0.0,4.7,10.9,0.429,8.2,14.0,0.5870000000000001,4.2,9.4,13.6,0.0,1.3,0.4,2.4,8.0,17.6,0,104,104
Josh Powell,PF,27,LAL,63,0,581,6.3,17.3,0.366,0.6,1.4,0.43799999999999994,5.7,15.8,0.36,1.8,2.8,0.645,3.9,6.4,10.3,3.1,0.8,0.5,2.9,6.3,15.0,0,89,106
A.J. Price,PG,23,IND,56,2,865,8.3,20.2,0.41,3.4,9.9,0.345,4.9,10.3,0.47200000000000003,3.4,4.3,0.8,0.7,4.3,5.0,6.1,2.0,0.2,3.4,3.0,23.4,0,102,108
Ronnie Price,PG,26,UTA,60,4,806,6.2,15.4,0.405,1.1,4.0,0.28600000000000003,5.1,11.4,0.447,2.6,3.7,0.695,1.8,2.9,4.7,7.8,2.5,0.8,3.6,6.9,16.2,0,98,106
Tayshaun Prince,SF,29,DET,49,49,1664,9.2,18.9,0.486,0.9,2.4,0.37,8.3,16.5,0.503,2.3,3.2,0.7140000000000001,2.3,5.8,8.1,5.2,1.1,0.7,2.0,2.5,21.5,0,113,113
Joel Przybilla,C,30,POR,30,9,681,3.6,6.9,0.523,0.0,0.0,0.0,3.6,6.9,0.523,2.7,4.1,0.647,5.8,13.3,19.1,0.6,0.6,3.5,3.1,7.6,9.9,0,104,102
Chris Quinn,PG,26,NJN,25,0,223,4.7,13.2,0.35700000000000004,2.4,7.5,0.313,2.4,5.7,0.41700000000000004,1.4,1.4,1.0,0.2,3.5,3.8,6.8,2.1,0.2,2.4,3.5,13.2,0,99,112
Vladimir Radmanović,PF,29,TOT,41,20,891,5.6,14.9,0.377,1.6,5.9,0.278,4.0,9.0,0.442,1.1,1.5,0.741,2.8,6.9,9.7,2.5,1.6,0.4,2.4,5.3,14.0,0,92,111
Anthony Randolph,C,20,GSW,33,8,749,8.7,19.7,0.44299999999999995,0.1,0.3,0.2,8.7,19.4,0.447,7.0,8.7,0.8009999999999999,4.7,9.1,13.7,2.7,1.8,3.3,3.1,5.9,24.5,0,106,107
Shavlik Randolph,PF,26,TOT,6,0,53,6.1,18.2,0.33299999999999996,0.0,0.0,0.0,6.1,18.2,0.33299999999999996,2.0,2.0,1.0,7.1,7.1,14.2,1.0,1.0,1.0,3.0,9.1,14.2,0,86,106
Zach Randolph,PF,28,MEM,81,81,3051,11.0,22.5,0.488,0.3,0.9,0.28800000000000003,10.7,21.6,0.496,6.1,7.8,0.778,5.5,10.4,16.0,2.5,1.3,0.6,2.9,3.8,28.3,0,115,109
Theo Ratliff,C,36,TOT,49,29,807,4.6,10.0,0.461,0.0,0.0,0.0,4.6,10.0,0.461,2.5,3.3,0.76,3.9,6.4,10.3,1.6,0.8,4.0,2.7,5.7,11.7,0,100,102
Michael Redd,SG,30,MIL,18,12,492,8.0,22.7,0.35200000000000004,1.9,6.4,0.3,6.1,16.3,0.373,5.0,7.0,0.7120000000000001,1.2,4.6,5.7,4.1,2.0,0.2,1.6,2.6,22.9,0,98,104
J.J. Redick,SG,25,ORL,82,9,1808,7.0,16.0,0.439,3.2,7.9,0.405,3.8,8.0,0.473,5.5,6.4,0.86,0.5,4.0,4.5,4.6,0.8,0.1,1.8,3.4,22.7,0,123,108
Chris Richard,PF,25,CHI,18,0,224,3.5,6.7,0.517,0.0,0.0,0.0,3.5,6.7,0.517,1.6,2.5,0.636,4.4,9.2,13.6,1.6,1.8,0.9,3.2,11.5,8.5,0,96,103
Jason Richardson,SG,29,PHO,79,76,2485,9.6,20.2,0.474,3.2,8.1,0.39299999999999996,6.4,12.1,0.528,2.8,3.7,0.7390000000000001,1.6,6.5,8.2,2.9,1.3,0.7,1.9,3.4,25.1,0,116,111
Quentin Richardson,SF,29,MIA,76,75,2082,6.2,14.4,0.431,3.7,9.2,0.397,2.6,5.2,0.493,1.3,1.8,0.732,1.6,8.0,9.6,2.4,1.8,0.5,1.6,4.3,17.4,0,114,104
Luke Ridnour,PG,28,MIL,82,0,1759,9.8,20.4,0.478,2.1,5.4,0.381,7.7,15.0,0.513,3.8,4.2,0.907,0.7,3.5,4.3,9.6,1.6,0.2,3.2,5.4,25.4,0,116,106
