Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
Shane Battier,SF,32,TOT,82,59,2375,4.9,11.0,0.45,2.2,5.8,0.382,2.7,5.2,0.525,1.4,2.0,0.688,1.9,6.1,8.0,4.0,1.5,1.7,1.7,3.4,13.5,0,115,108
Nicolas Batum,SF,22,POR,80,67,2522,7.9,17.5,0.455,2.6,7.4,0.345,5.4,10.1,0.535,3.0,3.6,0.841,2.4,5.5,7.8,2.7,1.5,1.1,1.8,4.2,21.4,0,116,108
Jerryd Bayless,PG,22,TOT,71,14,1496,7.6,17.9,0.42200000000000004,1.7,5.1,0.336,5.9,12.9,0.456,5.8,7.1,0.8059999999999999,0.9,4.8,5.7,9.2,1.3,0.2,4.4,5.2,22.6,0,105,114
Michael Beasley,SF,22,MIN,73,73,2361,11.8,26.3,0.45,1.3,3.5,0.366,10.6,22.8,0.46299999999999997,4.6,6.1,0.753,2.5,6.1,8.6,3.3,1.1,1.1,4.1,4.7,29.5,0,100,112
Rodrigue Beaubois,PG,22,DAL,28,26,496,10.0,23.6,0.42200000000000004,2.7,8.8,0.301,7.3,14.8,0.493,2.4,3.2,0.767,0.7,4.8,5.5,6.8,2.1,0.8,5.0,8.1,25.0,0,93,105
Marco Belinelli,SG,24,NOH,80,69,1957,8.3,19.1,0.43700000000000006,3.7,9.0,0.414,4.6,10.1,0.45799999999999996,2.7,3.5,0.784,0.5,3.7,4.2,2.5,1.1,0.2,2.1,4.0,23.1,0,107,109
Charlie Bell,SG,31,GSW,19,0,171,3.6,12.7,0.27899999999999997,1.8,6.2,0.28600000000000003,1.8,6.5,0.273,0.6,1.2,0.5,1.8,3.6,5.3,3.8,1.8,0.3,1.8,3.8,9.5,0,85,114
Raja Bell,SG,34,UTA,68,63,2097,4.8,11.7,0.409,1.7,4.9,0.35200000000000004,3.1,6.9,0.449,2.3,2.6,0.892,0.8,3.6,4.4,3.0,1.4,0.4,1.6,4.2,13.6,0,107,114
Mike Bibby,PG,32,TOT,80,68,2285,5.8,13.5,0.431,3.6,8.1,0.44,2.2,5.3,0.41700000000000004,0.9,1.5,0.629,0.4,4.2,4.6,6.2,1.2,0.2,2.4,4.1,16.1,0,110,109
Andris Biedriņš,C,24,GSW,59,55,1397,5.1,9.6,0.534,0.0,0.0,0.0,5.1,9.6,0.534,0.4,1.1,0.32299999999999995,5.3,10.2,15.4,2.2,1.9,1.9,2.1,7.2,10.7,0,109,107
Chauncey Billups,PG,34,TOT,72,72,2310,7.4,17.3,0.42700000000000005,3.2,7.9,0.402,4.2,9.4,0.44799999999999995,8.3,9.1,0.9159999999999999,0.5,3.6,4.1,8.4,1.5,0.3,3.8,3.2,26.3,0,120,111
DeJuan Blair,PF,21,SAS,81,65,1734,8.8,17.5,0.501,0.0,0.1,0.0,8.8,17.4,0.503,2.7,4.1,0.657,6.4,10.5,16.9,2.3,2.8,1.3,3.4,6.4,20.2,0,106,100
Steve Blake,PG,30,LAL,79,0,1581,3.7,10.2,0.359,2.4,6.5,0.37799999999999995,1.2,3.8,0.327,0.9,1.0,0.867,0.6,4.6,5.2,5.7,1.3,0.1,2.4,3.3,10.7,0,101,108
Andray Blatche,PF,24,WAS,64,63,2172,10.0,22.5,0.445,0.1,0.4,0.222,9.9,22.1,0.449,5.2,6.7,0.777,4.3,8.1,12.4,3.4,2.3,1.2,4.1,4.3,25.3,0,100,108
Eric Bledsoe,PG,21,LAC,81,25,1841,5.8,13.6,0.424,0.9,3.3,0.276,4.9,10.4,0.47,2.8,3.7,0.7440000000000001,1.9,4.4,6.3,8.1,2.6,0.7,5.4,3.7,15.2,0,93,108
Keith Bogans,SG,30,CHI,82,82,1461,4.5,11.2,0.40399999999999997,3.3,8.6,0.38,1.2,2.5,0.486,0.8,1.2,0.6559999999999999,0.7,4.7,5.4,3.7,1.4,0.3,1.5,4.1,13.1,0,113,103
Andrew Bogut,C,26,MIL,65,65,2297,8.5,17.3,0.495,0.0,0.1,0.0,8.5,17.2,0.49700000000000005,2.2,5.1,0.442,4.6,12.1,16.8,3.0,1.1,3.9,2.9,5.1,19.3,0,100,97
Matt Bonner,PF,30,SAS,66,1,1432,6.2,13.5,0.46399999999999997,3.8,8.4,0.457,2.4,5.1,0.475,1.2,1.6,0.7440000000000001,2.2,6.5,8.7,2.2,0.9,0.8,1.0,4.0,17.5,0,125,108
Trevor Booker,PF,23,WAS,65,14,1063,6.7,12.2,0.5489999999999999,0.0,0.0,0.0,6.7,12.1,0.552,3.3,4.9,0.6729999999999999,4.7,7.4,12.1,1.7,1.4,2.0,1.8,5.5,16.7,0,118,109
Carlos Boozer,C,29,CHI,59,59,1882,12.2,23.9,0.51,0.0,0.0,0.0,12.2,23.9,0.51,4.8,6.9,0.701,3.7,12.3,15.9,4.1,1.3,0.5,4.2,5.3,29.2,0,105,99
Chris Bosh,PF,26,MIA,77,77,2795,9.9,20.0,0.496,0.1,0.5,0.24,9.8,19.5,0.502,7.3,8.9,0.815,2.7,9.4,12.1,2.7,1.1,0.9,2.6,3.2,27.2,0,115,103
Earl Boykins,PG,34,MIL,57,0,862,9.7,21.8,0.44299999999999995,1.7,4.4,0.38,8.0,17.4,0.45899999999999996,4.3,5.1,0.841,0.9,2.5,3.4,8.7,2.4,0.2,3.2,2.7,25.3,0,108,105
Craig Brackins,PF,23,PHI,3,0,33,6.3,25.4,0.25,0.0,7.9,0.0,6.3,17.5,0.364,0.0,0.0,0.0,3.2,3.2,6.3,1.6,1.6,0.0,0.0,4.8,12.7,0,66,108
Avery Bradley,PG,20,BOS,31,0,162,7.5,22.0,0.34299999999999997,0.0,1.6,0.0,7.5,20.3,0.371,2.0,3.9,0.5,1.3,4.3,5.6,3.9,3.0,0.0,5.2,6.6,17.0,0,68,101
Elton Brand,PF,31,PHI,81,81,2809,9.4,18.3,0.512,0.0,0.0,0.0,9.4,18.3,0.512,4.0,5.1,0.78,4.4,8.2,12.6,2.2,1.7,2.0,1.9,4.5,22.7,0,114,103
Corey Brewer,SF-SG,24,TOT,69,24,1510,6.4,16.2,0.395,1.0,3.7,0.268,5.4,12.5,0.434,4.5,6.4,0.708,1.9,3.9,5.8,2.9,3.3,0.5,2.9,5.3,18.3,0,98,109
Ronnie Brewer,SG,25,CHI,81,1,1781,6.1,12.7,0.48,0.2,0.8,0.222,5.9,11.9,0.498,2.6,4.0,0.654,1.6,6.2,7.8,4.2,3.2,0.7,1.6,2.4,15.0,0,110,98
Jon Brockman,C,23,MIL,63,6,677,3.8,7.4,0.511,0.0,0.0,0.0,3.8,7.4,0.511,3.2,4.7,0.6779999999999999,5.8,8.7,14.5,1.4,1.1,0.2,1.9,9.4,10.7,0,117,103
Aaron Brooks,PG,26,TOT,59,12,1284,8.7,23.3,0.375,2.8,9.4,0.297,5.9,13.9,0.42700000000000005,4.9,5.6,0.8859999999999999,0.8,2.3,3.1,9.2,1.3,0.1,3.9,4.6,25.1,0,102,113
Derrick Brown,SF,23,TOT,49,1,576,6.8,12.1,0.565,0.5,0.9,0.5,6.3,11.1,0.57,2.9,5.5,0.5329999999999999,3.8,5.3,9.1,3.0,1.8,0.9,3.2,5.4,17.0,0,108,109
Kwame Brown,C,28,CHA,66,50,1714,6.1,11.7,0.517,0.0,0.0,0.0,6.1,11.7,0.517,4.2,7.2,0.589,4.6,9.5,14.1,1.3,0.8,1.2,2.2,5.4,16.4,0,110,108
Shannon Brown,SG,25,LAL,82,0,1568,9.2,21.7,0.425,2.5,7.2,0.349,6.7,14.5,0.462,3.1,3.4,0.9109999999999999,1.2,4.1,5.3,3.2,2.3,0.5,2.5,4.2,24.0,0,105,106
Kobe Bryant,SG,32,LAL,82,82,2779,14.1,31.2,0.451,2.2,6.8,0.32299999999999995,11.9,24.4,0.48700000000000004,9.2,11.1,0.828,1.6,6.4,8.0,7.4,1.9,0.2,4.6,3.3,39.6,0,111,105
Chase Budinger,SF,22,HOU,78,22,1738,8.2,19.2,0.425,2.6,8.0,0.325,5.6,11.2,0.49700000000000005,3.5,4.0,0.855,1.5,6.7,8.2,3.7,1.2,0.5,2.0,3.3,22.4,0,110,110
Caron Butler,SF,30,DAL,29,29,867,10.3,22.9,0.45,1.7,3.9,0.431,8.6,19.0,0.45399999999999996,4.1,5.3,0.773,1.3,5.8,7.2,2.8,1.7,0.5,3.0,3.6,26.4,0,100,106
Rasual Butler,SG,31,TOT,47,2,770,5.3,15.9,0.33299999999999996,3.1,9.1,0.33799999999999997,2.2,6.8,0.327,1.2,1.8,0.667,0.7,4.5,5.2,1.8,0.5,1.0,1.6,2.5,14.9,0,92,112
Andrew Bynum,C,23,LAL,54,47,1500,8.4,14.6,0.574,0.0,0.0,0.0,8.4,14.6,0.574,4.9,7.4,0.66,6.0,11.9,17.9,2.6,0.7,3.7,2.6,4.9,21.6,0,121,100
Will Bynum,PG,28,DET,61,5,1125,8.7,19.4,0.44799999999999995,0.8,2.4,0.32,7.9,17.0,0.466,4.9,5.8,0.836,0.7,2.8,3.5,9.3,2.5,0.2,4.0,5.4,23.1,0,106,113
José Calderón,PG,29,TOR,68,55,2102,6.4,14.7,0.44,1.4,3.8,0.365,5.0,10.8,0.466,2.2,2.5,0.8540000000000001,0.7,4.2,5.0,14.9,2.0,0.2,3.6,3.5,16.5,0,112,114
Marcus Camby,C,36,POR,59,51,1540,4.1,10.4,0.39799999999999996,0.0,0.0,0.0,4.1,10.4,0.39899999999999997,1.5,2.5,0.614,6.5,15.0,21.5,4.3,1.4,3.3,2.2,5.0,9.8,0,105,100
Derrick Caracter,C,22,LAL,41,0,215,7.9,16.2,0.485,0.0,0.0,0.0,7.9,16.2,0.485,4.2,5.7,0.7390000000000001,4.7,5.9,10.6,1.7,1.0,2.5,4.7,11.6,19.9,0,98,105
Brian Cardinal,SF,33,DAL,56,4,618,3.7,8.5,0.43,3.6,7.4,0.483,0.1,1.1,0.077,1.4,1.5,0.9440000000000001,0.9,4.2,5.0,3.4,2.0,0.6,1.4,7.0,12.3,0,126,106
Rodney Carney,SF,26,TOT,27,1,336,6.9,16.6,0.418,2.6,5.7,0.447,4.4,10.9,0.40299999999999997,2.7,4.1,0.667,2.0,5.3,7.2,1.7,1.8,0.8,2.4,5.0,19.1,0,102,112
DeMarre Carroll,PF,24,TOT,12,0,50,4.2,12.5,0.33299999999999996,0.0,0.0,0.0,4.2,12.5,0.33299999999999996,2.1,2.1,1.0,2.1,6.2,8.3,4.2,1.0,1.0,0.0,5.2,10.4,0,105,108
Matt Carroll,SG,30,CHA,54,1,582,8.2,18.3,0.447,1.6,4.2,0.37,6.6,14.1,0.47100000000000003,3.7,4.8,0.769,1.1,5.2,6.3,2.1,1.6,0.6,2.1,4.0,21.6,0,103,109
Anthony Carter,PG,35,TOT,33,0,463,4.9,11.5,0.425,1.3,4.3,0.3,3.6,7.2,0.5,0.9,0.9,1.0,0.8,4.8,5.5,7.5,2.9,0.7,4.2,5.3,11.9,0,94,108
Vince Carter,SG,34,TOT,73,63,2051,9.8,22.3,0.43700000000000006,2.9,8.0,0.361,6.8,14.3,0.479,3.2,4.3,0.74,1.4,5.5,6.9,3.7,1.7,0.5,2.3,4.8,25.6,0,106,108
Omri Casspi,SF,22,SAC,71,27,1702,6.7,16.2,0.41200000000000003,2.7,7.3,0.37200000000000005,3.9,8.9,0.445,2.0,3.0,0.6729999999999999,2.2,6.9,9.1,2.2,1.6,0.4,2.0,3.4,18.1,0,106,109
Mario Chalmers,PG,24,MIA,70,28,1579,5.2,13.0,0.39899999999999997,2.8,7.7,0.359,2.4,5.3,0.45899999999999996,1.8,2.1,0.871,0.4,4.5,4.9,5.9,2.5,0.2,3.0,5.3,14.9,0,103,104
Tyson Chandler,C,28,DAL,74,74,2059,6.8,10.4,0.654,0.0,0.0,0.0,6.8,10.4,0.654,5.5,7.5,0.732,5.3,12.4,17.7,0.8,0.9,2.0,2.2,6.1,19.1,0,131,102
Wilson Chandler,SF,23,TOT,72,49,2401,9.0,19.9,0.45,2.3,6.7,0.35,6.6,13.2,0.501,2.7,3.4,0.807,1.6,7.0,8.5,2.5,1.0,2.0,2.2,4.2,23.0,0,106,109
Josh Childress,SG,27,PHO,54,3,894,6.9,12.2,0.565,0.1,0.9,0.063,6.8,11.3,0.606,1.6,3.4,0.49200000000000005,3.9,4.9,8.8,2.4,1.9,1.3,2.5,3.9,15.5,0,109,110
Earl Clark,SF,23,TOT,42,0,464,7.7,17.8,0.43,0.0,0.6,0.0,7.7,17.3,0.444,3.0,5.3,0.574,4.2,7.2,11.4,1.0,0.9,2.0,3.2,5.1,18.4,0,91,103
Jarron Collins,C,32,TOT,28,0,181,1.7,6.0,0.28600000000000003,0.0,0.0,0.0,1.7,6.0,0.28600000000000003,2.0,2.9,0.7,4.0,2.9,6.9,0.6,1.2,0.3,2.0,8.3,5.5,0,85,113
Jason Collins,C,32,ATL,49,28,593,3.1,6.4,0.479,0.1,0.1,1.0,3.0,6.3,0.47100000000000003,2.4,3.7,0.659,2.7,6.5,9.2,2.0,0.8,0.8,2.4,8.8,8.7,0,101,108
Sherron Collins,PG,23,CHA,20,0,66,5.7,20.3,0.28,1.6,8.1,0.2,4.1,12.2,0.33299999999999996,0.8,0.8,1.0,0.0,4.1,4.1,6.5,1.6,0.0,3.2,1.6,13.8,0,73,111
Darren Collison,PG,23,IND,79,79,2360,8.5,18.7,0.457,0.9,2.7,0.331,7.7,16.0,0.479,4.3,5.0,0.871,0.9,4.0,4.8,8.7,1.9,0.3,4.2,2.3,22.3,0,105,108
Nick Collison,C,30,OKC,71,2,1524,4.7,8.2,0.5660000000000001,0.0,0.0,0.0,4.7,8.2,0.5660000000000001,1.9,2.5,0.753,4.0,6.7,10.7,2.3,1.4,1.1,1.9,7.1,11.2,0,120,108
Mike Conley,PG,23,MEM,81,81,2872,7.7,17.3,0.444,1.5,3.9,0.369,6.2,13.4,0.466,3.3,4.5,0.733,0.6,3.9,4.5,9.6,2.6,0.3,3.2,3.3,20.1,0,108,107
Brian Cook,PF,30,LAC,40,0,447,8.3,19.7,0.424,3.9,9.1,0.43,4.4,10.5,0.418,1.7,2.8,0.625,2.2,8.9,11.1,1.7,1.4,1.3,2.9,8.7,22.3,0,101,107
Daequan Cook,SG,23,OKC,43,0,598,6.8,15.7,0.436,5.6,13.3,0.42200000000000004,1.2,2.3,0.519,1.4,1.7,0.8,0.7,5.5,6.2,1.7,1.2,0.1,1.5,4.4,20.7,0,122,110
Marcus Cousin,C,24,UTA,4,0,18,5.9,8.8,0.667,0.0,0.0,0.0,5.9,8.8,0.667,0.0,0.0,0.0,0.0,8.8,8.8,0.0,0.0,2.9,2.9,2.9,11.7,0,90,111
DeMarcus Cousins,C,20,SAC,81,62,2309,9.4,21.9,0.43,0.1,0.4,0.16699999999999998,9.4,21.5,0.435,6.0,8.8,0.687,4.7,10.5,15.3,4.5,1.9,1.5,5.9,7.2,25.0,0,94,105
Jamal Crawford,SG,30,ATL,76,0,2297,8.6,20.4,0.42100000000000004,2.8,8.2,0.341,5.8,12.3,0.474,5.2,6.1,0.8540000000000001,0.5,2.5,3.0,5.6,1.3,0.3,3.4,2.3,25.2,0,105,111
Jordan Crawford,SG,22,TOT,42,18,1027,9.6,25.1,0.384,1.7,6.4,0.258,8.0,18.7,0.42700000000000005,3.7,4.2,0.8690000000000001,1.6,3.7,5.3,5.9,2.0,0.2,4.2,3.2,24.6,0,92,112
Dante Cunningham,PF,23,TOT,78,18,1637,7.2,15.6,0.462,0.0,0.4,0.077,7.2,15.2,0.473,1.5,2.1,0.726,3.2,6.0,9.2,1.4,1.8,1.4,1.7,5.9,16.0,0,101,107
Stephen Curry,PG,22,GSW,74,74,2489,10.3,21.4,0.48,3.1,7.0,0.442,7.2,14.5,0.498,4.3,4.6,0.934,1.1,4.8,5.8,8.8,2.2,0.4,4.6,4.7,27.9,0,113,112
Samuel Dalembert,C,29,SAC,80,46,1938,7.0,14.8,0.473,0.0,0.1,0.0,7.0,14.7,0.474,2.8,3.9,0.73,5.5,11.6,17.1,1.7,0.9,3.0,3.4,5.9,16.8,0,100,105
Erick Dampier,C,35,MIA,51,22,815,3.4,5.8,0.584,0.0,0.1,0.0,3.4,5.7,0.591,1.6,2.9,0.545,3.4,8.0,11.5,1.4,0.9,3.0,2.1,5.3,8.3,0,110,102
Antonio Daniels,PG,35,PHI,4,0,35,3.0,7.5,0.4,0.0,3.0,0.0,3.0,4.5,0.667,3.0,3.0,1.0,0.0,7.5,7.5,3.0,0.0,0.0,1.5,0.0,9.0,0,101,109
Marquis Daniels,SF,30,BOS,49,0,938,6.5,13.1,0.491,0.2,1.2,0.19,6.2,11.9,0.521,2.2,3.2,0.684,1.4,5.0,6.4,3.6,2.2,1.2,2.2,3.6,15.3,0,102,101
Baron Davis,PG,31,TOT,58,44,1649,9.1,21.7,0.41700000000000004,2.5,7.5,0.33899999999999997,6.5,14.2,0.45799999999999996,3.2,4.1,0.7709999999999999,1.1,3.8,4.9,12.3,2.4,0.9,4.6,4.5,23.8,0,105,110
Ed Davis,PF,21,TOR,65,17,1602,6.9,12.0,0.5760000000000001,0.0,0.0,0.0,6.9,12.0,0.5760000000000001,2.3,4.1,0.555,5.4,9.5,14.9,1.3,1.3,2.2,1.5,5.9,16.2,0,120,110
Glen Davis,C,25,BOS,78,13,2298,8.3,18.5,0.44799999999999995,0.0,0.3,0.133,8.3,18.2,0.45399999999999996,4.5,6.1,0.736,2.3,7.5,9.8,2.1,1.8,0.7,2.0,5.3,21.1,0,101,100
Austin Daye,SF,22,DET,72,16,1446,7.2,17.5,0.41,2.6,6.4,0.401,4.6,11.1,0.415,3.1,4.0,0.759,2.4,7.8,10.2,2.9,1.5,1.5,2.2,6.1,20.0,0,106,110
Carlos Delfino,SF,28,MIL,49,40,1590,6.7,17.3,0.39,3.5,9.6,0.37,3.2,7.7,0.415,2.0,2.5,0.8,0.8,5.9,6.7,3.8,2.6,0.3,1.9,2.4,19.0,0,104,102
Luol Deng,SF,25,CHI,82,82,3208,8.8,19.1,0.46,1.9,5.5,0.345,6.9,13.6,0.506,4.2,5.6,0.753,1.9,6.0,7.9,3.8,1.3,0.8,2.6,2.7,23.7,0,111,102
DeMar DeRozan,SG,21,TOR,82,82,2851,9.8,20.9,0.467,0.1,0.9,0.096,9.7,20.0,0.485,5.9,7.3,0.813,1.4,4.4,5.7,2.7,1.5,0.6,2.6,3.9,25.6,0,106,115
Boris Diaw,PF,28,CHA,82,82,2778,7.3,14.9,0.49200000000000005,1.5,4.4,0.345,5.8,10.6,0.5529999999999999,1.6,2.4,0.6829999999999999,2.0,6.0,8.0,6.5,1.4,0.9,3.2,3.7,17.8,0,107,109
Ike Diogu,PF,27,LAC,36,0,470,9.1,16.3,0.561,0.0,0.0,0.0,9.1,16.3,0.561,4.5,6.8,0.6609999999999999,4.5,8.1,12.6,0.2,0.3,0.3,2.4,7.9,22.8,0,113,111
DeSagana Diop,C,29,CHA,16,0,181,2.4,7.1,0.33299999999999996,0.0,0.0,0.0,2.4,7.1,0.33299999999999996,1.2,3.3,0.364,3.5,8.3,11.8,2.1,1.2,4.4,3.3,7.7,5.9,0,73,104
